eng_Latn,tel_Telu
"Winnie could tell me that, although she came from a large Catholic family that could count one missionary uncle among them, her background wasn't strictly religious.
","విన్నీ నాకు చెప్పగలడు, ఆమె ఒక పెద్ద కాథలిక్ కుటుంబం నుండి వచ్చినప్పటికీ, వారిలో ఒక మిషనరీ మామను లెక్కించగలిగినప్పటికీ, ఆమె నేపథ్యం ఖచ్చితంగా మతపరమైనది కాదు.
"
"With help from his uncle, Dr. Clarence Baker, Bernard established a business using his yogic training as a sort of holistic medicine.
","తన మామ డాక్టర్ క్లారెన్స్ బేకర్ సహాయంతో, బెర్నార్డ్ తన యోగ శిక్షణను ఒక విధమైన సంపూర్ణ .
"
"With help from his uncle, Roger went on to settle in Belgium - because Congo (his country) used to be a Belgian colony.
","తన మామ సహాయంతో, రోజర్ బెల్జియంలో స్థిరపడ్డాడు - ఎందుకంటే కాంగో (అతని దేశం) బెల్జియన్ కాలనీగా ఉండేది.
"
"With the help of his uncle, a car salesman, Narayan managed to get more than a thousand subscribers in Madras city alone.
","కార్ సేల్స్ మాన్ అయిన తన మావయ్య సహాయంతో, మద్రాస్ నగరములో మాత్రం ఒక వేయికు పైగా చందాదరులని నారాయణ్ సంపాదించకలిగారు.
"
"With their mother's support and influence, Kublai and his brothers would go on to take control of the Mongol world from their uncles and cousins.
","వారి తల్లి మద్దతు మరియు ప్రభావముతో, కుబ్లయ్ మరియు అతని సోదరులు మంగోల్ ప్రపంచం వారి పినతండ్రులు మరియు బంధువుల నుండి నియంత్రించటానికి వెళతారు.
"
"Within the next few years, she would face more abuse from a family friend as well as an uncle.
","తరువాతి కొద్ది సంవత్సరములుగా, ఆమె కుటుంబ స్నేహితుడికి మరియు మామగారి నుండి ఎక్కువ దుర్వినియోగం ఎదుర్కుంటుంది.
"
"Without a doubt, his uncle (s), aunt (s) and grandparents (if alive) would surely be reaping the benefits of having their very own in the helm of English football affairs.
","ఎటువంటి సందేహం లేకుండా, అతని మామ (లు), అత్త (లు) మరియు తాతలు (సజీవంగా ఉంటే) ఇంగ్లీష్ ఫుట్బాల్ వ్యవహారాల అధికారంలో తమ స్వంతంగా ఉండడం వల్ల ప్రయోజనాలను పొందుతారు.
"
"Yes, my uncle.
","ఓ అవునా అంకుల్.
"
"Yesterday evening, former Andhra Pradesh chief minister Nara Chandrababu Naidu telephoned Sai's uncle Chiranjeevi and enquired about his health condition.
","నిన్న సాయంత్రం ఆంధ్రప్రదేశ్ మాజీ ముఖ్యమంత్రి నారా చంద్రబాబు నాయుడు తేజ్ మామ చిరంజీవికి ఫోన్ చేసి అతని ఆరోగ్య పరిస్థితిని అడిగి తెలుసుకున్నారు.
"
"You may not want your uncle or your full-time secretary appearing as your tax representative at an IRS audit, and with good cause, if they're not experienced and properly trained.
","మీరు మీ మామ లేదా మీ పూర్తికాల కార్యదర్శిని IRS ఆడిట్ వద్ద మీ పన్ను ప్రతినిధిగా కనిపించకూడదు, మరియు వారు అనుభవించకపోతే మరియు సరిగా శిక్షణ పొందకపోతే మంచి కారణం.
"
"You remind me of my uncle!
","నన్ను సూత్తే నీ నాన్న గుర్తురావడమేందే!
"
"You'll have to dig deep into theCroatian press before finding info in his girlfriend, mother, father, brothers, sisters, uncles and aunties.
","మీరు అతని స్నేహితురాలు, తల్లి, తండ్రి, సోదరులు, సోదరీమణులు, పినతండ్రులు మరియు అంటీస్ లలో సమాచారం కనుగొనటానికి ముందు క్రొయేషియన్ ప్రెస్ లోతైన త్రవ్వవలసి ఉంటుంది.
"
