eng_Latn,mal_Mlym
"There were four occupants in the car at the time of the accident - the rape survivor, her two aunts and her lawyer Mahendra Singh.
","അപകടസമയത്ത് കാറിൽ നാല് പേരുണ്ടായിരുന്നു - ബലാത്സംഗത്തിനിരയായ പെൺകുട്ടി, അമ്മായിമാർ, അഭിഭാഷകൻ മഹേന്ദ്ര സിംഗ്.
"
"There were four occupants in the car at the time of the accident - the rape victim, her mother, aunt, and her lawyer Mahendra Singh.
","അപകടസമയത്ത് കാറിൽ നാല് പേരുണ്ടായിരുന്നു - ബലാത്സംഗത്തിനിരയായ പെൺകുട്ടി, അമ്മായിമാർ, അഭിഭാഷകൻ മഹേന്ദ്ര സിംഗ്.
"
"There's only my aunt.
","അമ്മായി മാത്രമേ ഉള്ളൂ.
"
"Therefore, there is no information about Saliba's uncles and aunts.
","അതിനാൽ സാലിബയുടെ അമ്മാവന്മാരെയും അമ്മായിയെയും കുറിച്ച് ഒരു വിവരവുമില്ല.
"
"They didn't notice my aunt or me.
","എന്നെയോ അമ്മായിയെയോ അവൾ ശ്രദ്ധിച്ചതേയില്ല.
"
"They lived there with an aunt and uncle.
","അവിടെ അമ്മായിയോടും അമ്മാവനോടുമൊപ്പമാണ് താമസിച്ചിരുന്നത്.
"
"They were living with her aunt at the time.
","ആ സമയത്ത് അവർ ആന്റിയുടെ കൂടെയാണ് താമസിച്ചിരുന്നത്.
"
"This is a story about incest between my aunt and me.
","ഞാനും എന്റെ അമ്മായിയും തമ്മിലുള്ള അവിഹിതങ്ങളുടെ കഥയാണ് .
"
"This is a story about my uncle and aunt.
","ഇത് എൻ്റെയും അമ്മായിയച്ഛൻ്റെയും കഥ ആണ്.
"
"This is about my aunt and my cousin.
","ഇത് എൻ്റെയും അമ്മായിയച്ഛൻ്റെയും കഥ ആണ്.
"
"This is my aunt's place.
","അമ്മയുടെ അമ്മായിയുടേതാണു ആ സ്ഥലം.
"
"This is my aunt:)
","അതാണ് അമ്മായിഅമ്മ:)
"
"Those were happy days with my mother and aunts.
","പപ്പക്കും മമ്മക്കും സന്തോഷത്തിന്റെ ദിനങ്ങളായിരുന്നു അന്നൊക്കെ.
"
"Tom lives together with his aunt Polly and half-brother Sid.
","മഹാവികൃതിയായ ടോം താമസിക്കുന്നത് അമ്മായി പോളിയോടും സഹോദരൻ സിടിനോടും ഒപ്പമാണ്.
"
"Two of Father Kuruvila's aunts from Kerala had gone to Calcutta in 1954 to join Mother Teresa's congregation.
","1954 ൽ മദർ തെരേസയുടെ സന്യാസസമൂഹത്തിൽ ചേരുന്നതിനായി എന്റെ രണ്ട് ആന്റിമാർ കൊൽക്കത്തയിലേക്ക് പോയി.
"
"Umm Haram bint Milhan is the daughter of Umm Sulaim, the maternal aunt of Anas bin Malik.
","ഉമ്മു ഹറാം ബിൻത്ത് മൽഹാൻ, ഉമ്മു സുലൈമിന്റെ സഹോദരി, അനസ് ഇബ്നു മാലികിന്റെ മാതൃസഹോദരി.
"
"Uncle and aunt have no children.
","അച്ഛനും അമ്മായിക്കും മക്കളില്ല.
"
"Vernon Dursley was married to Harry's own aunt, who was the sister of his deceased mother.
","വെർനോൺ ദുര്സ്ലെയ് തന്റെ മരിച്ച അമ്മയുടെ സഹോദരിയും ആ, അമ്മ അമ്മായി, ഹാരി വിവാഹം നടന്നു.
"
"Vikram Seth's Two Lives (2005) is a memoir of the marriage of his great uncle and aunt.
","വിക്രം സേത്തിന്റെ 'ടു ലൈവ്സ്' എന്ന കൃതി അദ്ദേഹത്തിന്റെ വലിയമ്മാവനും അമ്മായിയും തമ്മിലുള്ള വിവാഹത്തിന്റെ ഓർമ്മക്കുറിപ്പാണ്.
"
"Vikram Seth's work Two Lives published in 2005 is a memoir of the marriage of his great uncle and aunt.
","വിക്രം സേത്തിന്റെ 'ടു ലൈവ്സ്' എന്ന കൃതി അദ്ദേഹത്തിന്റെ വലിയമ്മാവനും അമ്മായിയും തമ്മിലുള്ള വിവാഹത്തിന്റെ ഓർമ്മക്കുറിപ്പാണ്.
"
"We are aunt and niece.
","ഞങ്ങൾ അമ്മാവമ്മാരും അമ്മായികളും.
"
"We can hear my father and aunt screaming.
","അമ്മായി അമ്മയും ശബ്ദമുയർത്തി ശകാരിക്കുന്നത് കേൾക്കാം.
"
"We finally arrive at my aunt's house.
","ഒടുവിൽ അമ്മായിയുടെ വീടെത്തി.
"
"We finally arrived at my aunt's home.
","ഒടുവിൽ അമ്മായിയുടെ വീടെത്തി.
"
"We were at my aunt's for the holiday.
","അവധിക്കാലത്ത് അമ്മായിയുടെ വീട്ടിലായിരുന്നു ഞങ്ങൾ പോയിരുന്നത്.
"
"We'll spend Saturday and Sunday with my father, my grandmother, and my aunt.
","ശനിയും ഞായറും ഞങ്ങൾ അപ്പൂപ്പ നും അമ്മൂമ്മ യും അങ്കിൾമാ രും ആന്റിമാ രും ഒക്കെയാ യി ഒത്തുകൂ ടും.
"
"We're going to be aunts.
","ഞങ്ങള് പിച്ചക്കാരായി പോകും.
"
"Weren't you writing a letter to your aunt?
","നീ നിന്റെ അമ്മായിക്കു ഒരു കത്ത് എഴുതുകയായിരുന്നില്ലെ?
"
"What a nosy aunt.
","എന്തൊരു ആറ്റൻ ചരക്കാ അമ്മായി.
"
"When I was young, I used to live in my aunt's house.
","ഞാൻ ചെറുതായിരുന്ന സമയത്ത് അമ്മായിയുടെ വീട്ടിൽ സ്ഥിര താമസമായിരുന്നു.
"
"When she was between six and seven years old, her father placed her in the convent of Monticelli, near the gates of Florence, where her aunt, Louisa de Ricci, was a nun.
","അവൾക്ക് 6നും 7നും ഇടക്ക് വയസ്സ് പ്രായമായപ്പോൾ, അവളുടെ പിതാവ് അവളെ ഫ്ലോറെൻസിന്റെ നഗരകവാടത്തിനടുത്തുള്ള മോണ്ടിസെല്ലി കന്യാസ്ത്രീമഠത്തിൽ ചേർത്തു, അവളുടെ അമ്മായിയായിരുന്ന ലൂയിസാ ഡെ റിസ്സി അവിടത്തെ ഒരു കന്യാസ്ത്രീയായിരുന്നു.
"
"When she was between six and seven years old, her father placed her in the school of Benedictine nuns in Florence where her aunt, Louisa de Ricci, was the abbess.
","അവൾക്ക് 6നും 7നും ഇടക്ക് വയസ്സ് പ്രായമായപ്പോൾ, അവളുടെ പിതാവ് അവളെ ഫ്ലോറെൻസിന്റെ നഗരകവാടത്തിനടുത്തുള്ള മോണ്ടിസെല്ലി കന്യാസ്ത്രീമഠത്തിൽ ചേർത്തു, അവളുടെ അമ്മായിയായിരുന്ന ലൂയിസാ ഡെ റിസ്സി അവിടത്തെ ഒരു കന്യാസ്ത്രീയായിരുന്നു.
"
"When she was five months pregnant, she journeyed by cart from Shivapur, where she and her husband lived, to Saptagram to visit her maternal aunt who raised her.
","അഞ്ചുമാസം ഗർഭിണിയായപ്പോൾ, അവളും ഭർത്താവും താമസിച്ചിരുന്ന ശിവാപൂരിൽ നിന്ന് വണ്ടിയിൽ സപ്റ്റാഗ്രാമിലേക്ക് യാത്ര ചെയ്തു.
"
"When she was six years old, her father placed her in the convent of Monticelli in Florence, where her aunt, Louisa de Ricci, was a nun.
","അവൾക്ക് 6നും 7നും ഇടക്ക് വയസ്സ് പ്രായമായപ്പോൾ, അവളുടെ പിതാവ് അവളെ ഫ്ലോറെൻസിന്റെ നഗരകവാടത്തിനടുത്തുള്ള മോണ്ടിസെല്ലി കന്യാസ്ത്രീമഠത്തിൽ ചേർത്തു, അവളുടെ അമ്മായിയായിരുന്ന ലൂയിസാ ഡെ റിസ്സി അവിടത്തെ ഒരു കന്യാസ്ത്രീയായിരുന്നു.
"
"Where ever they are, his extended family, including his uncles and aunts, should be singing his praise- for making them proud through football.
","അവർ എവിടെയായിരുന്നാലും, അമ്മാവന്മാരും അമ്മായിമാരും ഉൾപ്പെടെ അദ്ദേഹത്തിന്റെ വിപുലമായ കുടുംബം അദ്ദേഹത്തിന്റെ സ്തുതിഗീതങ്ങൾ ആലപിക്കണം- ഫുട്ബോളിലൂടെ അവരെ അഭിമാനിച്ചതിന്.
"
"Where's the aunt?
","അമ്മായി എവിടെപ്പോയി?
"
