eng_Latn,mal_Mlym
"Akash Ambani's uncle Anil Ambani with wife Tina Ambani attended the glitzy celebration in honour of newly-weds Akash Ambani and Shloka Mehta.
","സത്യപ്രതിജ്ഞാ ചടങ്ങ് കാണാന്‍ അമിതാഭ് ബച്ചന്‍, മകന്‍ അഭിഷേക് ബച്ചന്‍, അനില്‍ അംബാനിയുടെ ഭാര്യ ടിന അംബാനി എന്നിവര്‍ എത്തിയിരുന്നു.
"
"Anil comes from a family of filmmakers. he is the son of producer Surinder Kapoor, the brother of producer Boney Kapoor and actor Sanjay Kapoor and uncle to actors Janhvi Kapoor and Arjun Kapoor.
","നിർമാതാവ് ബോണി കപൂറിന്റേയും നടൻ അനിൽ കപൂറിന്റേയും സഹോദരനാണ് ഷനായ കപൂറിന്റെ പിതാവ് സഞ്ജയ് കപൂർ.
"
"The woman is currently residing at her maternal uncle’s house.
","പെണ്‍കുട്ടി ഇപ്പോള്‍ അമ്മാവന്റെ വീട്ടിലാണ് താമസം.
"
"The incident took place when the girl was in her uncle's house.
","പെണ്‍കുട്ടി മുത്തച്ഛന്റെ വീട്ടില്‍ പോയപ്പെഴാണ് സംഭവമുണ്ടായത്.
"
"Accompanied by brother-in-law Bhagwan Singh, uncle Gajendra Singh and Amit, Dharmvati reached the bank.
","ഭര്‍തൃസഹോദരന്‍ ഭഗ് വന്‍ സിംഗ്, അമ്മാവന്‍ ഗനേന്ദ്ര സിംഗ്, അമിത് എന്നിവര്‍ക്കൊപ്പമാണ് ധര്‍മ്മവതി പണം പിന്‍ വലിക്കാന്‍ എത്തിയത്.
"
"Bharti is the sister of Vinod Krishana is only son of Anuj’s uncle.
","ആതിര ഏക മകളും വിഷ്ണു മരുമകനുമാണ്.
"
"His uncle wanted him to become a footballer, and hence had named him after the famous footballer.
","അവന്റെ ചാച്ച അവനെ ഫുട്‌ബോളറാക്കാനാഗ്രഹിച്ചതുകൊണ്ട് പ്രസിദ്ധനായ ഫുട്‌ബോള്‍ കളിക്കാരന്റെ പേരാണ് നല്കിയത്.
"
"Bhopal: A 12-year-old girl was gang-raped by her three brothers and uncle.
","ഭോപ്പാല്‍: മധ്യപ്രദേശില്‍ അമ്മാവനും സഹോദരന്മാരും ചേര്‍ന്ന് 12 വയസുകാരിയെ കൂട്ടബലാത്സംഗത്തിന് ശേഷം തലയറുത്തു കൊന്നു.
"
"Rafael Nadal with his coach and uncle, Toni Nadal
","റഫായേൽ നദാൽ അമ്മാവനും കോച്ചുമായ ടോണി നദാലിനൊപ്പം.
"
"Minor girl sexually assaulted by uncle; police register case
","പ്രായപൂര്‍ത്തിയാകാത്ത പെണ്‍കുട്ടിക്ക് നേരെ അതിക്രമം; പോലീസുകാരനെതിരെ പോക്സോ കേസ്
"
"The CBI has booked Choksi, uncle of his alleged partner in crime Nirav Modi, in two cases related to the scam and filed charge sheet against him.
","കേസിലെ മറ്റൊരു പ്രതിയുടെ നീരവ് മോദിയുടെ അമ്മാവനായ ചോക്‌സിയുടെ പേരില്‍ സിബിഐ രണ്ട് കേസുകള്‍ രജിസ്റ്റര്‍ ചെയ്യുകയും കുറ്റപത്രം സമര്‍പ്പിക്കുകയും ചെയ്തിട്ടുണ്ട്.
"
"Ahead of today's Samajwadi Party meet in Lucknow, Akhilesh Yadav and uncle Shivpal Yadav's supporters clashed outside the headquarters.
","യോഗം തുടങ്ങുന്നതിന് മുമ്പ് അഖിലേഷിന്‍റെയും ശിവ്പാല്‍ യാദവി\ന്‍റെയും അനുയായികള്‍ ലക്‌നൗവിലെ ഓഫീസിന് പുറത്ത് ഏറ്റുമുട്ടിയിരുന്നു.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","നീരവ്് മോഡിക്കു പുറമെ അമ്മാവന്‍ മെഹുല്‍ ചോക്‌സിയും കോടികള്‍ വെട്ടിച്ച കേസില്‍ പ്രതിയാണ്.
"
"""You make the government, we will make a new party,"" Shivpal, the warring uncle of Akhilesh, said.
","‘‘നിങ്ങള്‍ സര്‍ക്കാറുണ്ടാക്കിക്കോളൂ, ഞങ്ങള്‍ പുതിയ പാര്‍ട്ടിയുണ്ടാക്കുമെന്ന്’’ അനന്തരവനായ അഖിലേഷിനെ ഉദ്ദേശിച്ച് ശിവപാല്‍ പറഞ്ഞു.
"
"A sister, two brothers and two uncles.
","ഉമ്മയും രണ്ട് ഇളയ സഹോദരന്മാരും ഒരു സഹോദരിയുമാണ് ഉള്ളത്.
"
"Raina's uncle- 58-year-old Ashok Kumar died after sustaining head injuries.
","അജ്ഞാതരുടെ ആക്രമണത്തില്‍ റെയ്‌നയുടെ അമ്മാവനായ 58 കാരനായ അശോക് കുമാര്‍ കൊല്ലപ്പെട്ടതായാണ് വിവരം.
"
"Beloved husband, father, son, brother, uncle and friend.
","ഒരു നിസഹായനായ, ഹൃദയം തകർന്ന പിതാവ്, ഭർത്താവ്, സഹോദരൻ, മകൻ, സുഹൃത്ത്.
"
"My uncle opposed it.
","ഇതിനെ സഹോദരൻ എതിർത്തിരുന്നു.
"
"But he's not my uncle.
","എങ്കിലും അയാള്‍ എന്റെ സഹോദരി ഭര്‍ത്താവല്ലേ.
"
"Three-year-old raped by maternal uncle
","മുത്തശ്ശി ക്രൂരമര്‍ദനത്തിന് ഇരയാക്കിയ മൂന്നരവയസുകാരിയെ വേണ്ടെന്ന് വീട്ടുകാര്‍
"
"A cousin is my uncle's son.
","അമ്മേടെ അമ്മാവന്റെ മകനാണ് സഖാവ്.
"
"The accused uncle was later arrested by the police.
","തുടർന്ന് പൊലീസു നടത്തിയ അന്വേഷണത്തിവ്‍ പ്രതിയായ അമ്മാവനെ പൊലീസ് അറസ്റ്റു ചെയ്തു.
"
"Chirag Paswan was removed recently as the party chief by a faction of the LJP headed by his uncle Pashupati Kumar Paras.
","ലോക് ജനശക്തി പാർട്ടി (എൽജെപി) അധ്യക്ഷ സ്ഥാനത്തുനിന്നു ചിരാഗ് പാസ്വാനെ പിതൃസഹോദരൻ പശുപതി കുമാർ പാരസിന്റെ നേതൃത്വത്തിലുള്ള വിമതപക്ഷം നേരത്തെ പുറത്താക്കിയിരുന്നു.
"
"The girl's uncle and brother have been arrested.
","മകളും മരുമകനും അറസ്റ്റിലായി.
"
"Nirav Modi and his maternal uncle Choksi fled the country allegedly after committing fraud in the public sector lender Punjab National Bank.
","പഞ്ചാബ് നാഷണല്‍ ബാങ്കില്‍ നിന്ന് കോടിയുടെ തട്ടിപ്പ് നടത്തിയാണ് നീരവ് മോദിയും മെഹുള്‍ ചോസ്‌കിയും രാജ്യം വിട്ടത്.
"
"Grandparents, parents, uncles, aunts, and children all lived together.
","അച്ഛനും അമ്മയും മക്കളും കൊച്ചുമക്കളും ബന്ധുമിത്രാദികളുമെല്ലാം ഒത്തൊരുമിച്ചുള്ള കൂട്ടായ്മയായിരുന്നു കൃഷി.
"
"Along with Nirav Modi, his uncle Mehul Chowksi too is accused of defaulting on the bank loans.
","നീരവ് മോദിയൊടൊപ്പം പഞ്ചാബ് നാഷണൽ ബാങ്ക് വായ്പ തട്ടിപ്പു കേസിൽ പ്രതിയാണ് മെഹുൽ ചോക്‌സി.
"
"Nirav Modi and his maternal uncle Mehul Choksi are wanted by Indian authorities in connection with the Punjab National Bank (PNB) scam, in which the duo is is accused of defrauding the bank of over Rs 14,000 crore.
","നീരവിന്റെ തട്ടിപ്പുകള്‍നീരവ് മോദിയും അമ്മാവന്‍ മെഹുല്‍ ചോക്‌സിയും ചേര്‍ന്ന് പഞ്ചാബ് നാഷണല്‍ ബാങ്കില്‍നിന്ന് 14,000 കോടി രൂപയുടെ തട്ടിപ്പു നടത്തിയെന്നാണു കേസ്.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","കേസിലെ പ്രധാന പ്രതിയും ലണ്ടനിൽ പൊലീസ് കസ്റ്റഡിയിലുളളയാളുമായ നീരവ് മോദിയുടെ അമ്മാവനാണ് മെഹുൽ ചോക്സി.
"
"But his uncle did not.
","എന്നാൽ, സഹോദരൻ അതിന് വഴങ്ങിയില്ല.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","കേസില്‍ നീരവ് മോദിയുടെ അമ്മാവനായ മെഹുല്‍ ചോക്സിയും പ്രതിയാണ്.
"
"Police have arrested the girl’s father, mother and uncle.
","കുഞ്ഞി​െൻറ മാതാവ് അനുപമയേയും അമ്മ അനിതയേയും പൊലീസ് നേരത്തേ അറസ്റ്റ് ചെയ്തിട്ടുണ്ട്.
"
"The accused included the woman’s husband, parents-in-law, sister-in-law, husband’s uncle, a cousin and a maulvi who solemnised the couple’s nikah.
","പ്രതികളില്‍ സ്ത്രീയുടെ ഭര്‍ത്താവ്, മാതാപിതാക്കള്‍, അമ്മായിയമ്മ, ഭര്‍ത്താവിന്റെ അമ്മാവന്‍, ഒരു കസിന്‍, ദമ്പതികളുടെ നിക്കാഹ് നിര്‍വഹിച്ച ഒരു മൗലവി എന്നിവരും ഉള്‍പ്പെടുന്നു.
"
