eng_Latn,mal_Mlym
"Naik's daughter Adnya claimed that non-payment of dues by the channel had driven her father and grandmother to commit suicide.
","റിപ്പബ്ലിക് ടി. വി തരാനുള്ള പണം നൽകാത്തത് തന്റെ അച്ഛനെയും മുത്തശ്ശിയെയും ആത്മഹത്യയിലേക്ക് നയിച്ചുവെന്ന് നായിക്കിന്റെ മകൾ അദ്ന്യ ആരോപിച്ചു.
"
"Need a last-minute gift for your spouse, grandmother, or co-worker?..
","ഇണയുടെ ഒരു അവസാന നിമിഷം സമ്മാനം, മുത്തശ്ശി, അല്ലെങ്കിൽ സഹപ്രവർത്തകൻ ആവശ്യമുണ്ടോ?
"
"Need to have a last-minute gift to your wife or husband, grandmother, or co-employee?
","ഇണയുടെ ഒരു അവസാന നിമിഷം സമ്മാനം, മുത്തശ്ശി, അല്ലെങ്കിൽ സഹപ്രവർത്തകൻ ആവശ്യമുണ്ടോ?
"
"Need to have a last-minute present in your partner, grandmother, or co-employee?
","ഇണയുടെ ഒരു അവസാന നിമിഷം സമ്മാനം, മുത്തശ്ശി, അല്ലെങ്കിൽ സഹപ്രവർത്തകൻ ആവശ്യമുണ്ടോ?
"
"Need to have a last-minute present to your wife or husband, grandmother, or co-employee?
","ഇണയുടെ ഒരു അവസാന നിമിഷം സമ്മാനം, മുത്തശ്ശി, അല്ലെങ്കിൽ സഹപ്രവർത്തകൻ ആവശ്യമുണ്ടോ?
"
"Need to have a last-moment gift for your husband or wife, grandmother, or co-worker?
","ഇണയുടെ ഒരു അവസാന നിമിഷം സമ്മാനം, മുത്തശ്ശി, അല്ലെങ്കിൽ സഹപ്രവർത്തകൻ ആവശ്യമുണ്ടോ?
"
"Next: Rahul Gandhi will be travelling to Italy to visit his grandmother.
","അതേസമയം മുത്തശ്ശിയെ സന്ദർശിക്കാനായി ഇറ്റലിയിൽ പോയിരിക്കുകയാണ് രാഹുൽ ഗാന്ധി.
"
"Neymar's grandmother might be old, but she is still very energetic and full of life.
","നെയ്മറിന്റെ മുത്തശ്ശിക്ക് പ്രായമുണ്ടായിരിക്കാം, പക്ഷേ അവൾ ഇപ്പോഴും വളരെ get ർജ്ജസ്വലനും ജീവിതത്തിൽ നിറഞ്ഞിരിക്കുന്നു.
"
"Nobody answered the grandmother.
","മുത്തശ്ശിയുടെ ചോദ്യങ്ങൾക്ക് ആരും മറുപടി പറഞ്ഞില്ല.
"
"Not only a grandmother.
",". വലിയമ്മാമ്മ മാത്രമല്ല.
"
"Not only grandmothers.
",". വലിയമ്മാമ്മ മാത്രമല്ല.
"
"Not only the grandmother.
",". വലിയമ്മാമ്മ മാത്രമല്ല.
"
"Now it looks like a little grandmother.
","ഇപ്പോൾ കണ്ടാൽ ഏതോ ഒരു മുത്തശിയാണെന്ന് തോന്നും.
"
"Now she is a grandmother.
","ഇപ്പോൾ അവൾ അമ്മക്കുട്ടിയാണ്.
"
"Now she's a grandmother.
","ഇപ്പോൾ അവൾ അമ്മക്കുട്ടിയാണ്.
"
"Obama's grandmother died.
","ഒബാമയുടെ മുത്തശ്ശി അന്തരിച്ചു
"
"Obama's grandmother has died.
","ഒബാമയുടെ മുത്തശ്ശി അന്തരിച്ചു
"
"Obama's grandmother has passed away.
","ഒബാമയുടെ മുത്തശ്ശി അന്തരിച്ചു
"
"Obama's grandmother is dead.
","ഒബാമയുടെ മുത്തശ്ശി അന്തരിച്ചു
"
"Of course my mother and my grandmother.
","തീർച്ചയായും എന്റെ മുത്തശ്ശനോടും , മുത്തശ്ശിയോടും .
"
"Of course, there are people who prefer to be treated with folk remedies and grandmother's recipes.
","തീർച്ചയായും, നാടോടി പരിഹാരങ്ങൾ എന്നിവ മുത്തശ്ശി പാചക ചികിത്സ ഇഷ്ടപ്പെടുന്നത് ആളുകൾ ഉണ്ട്.
"
"Oh, she's not my grandmother.
","അവൾ എന്റെ മുത്തശ്ശി അല്ല.
"
"On 11 June 2015, Hema Malini became a grandmother, when her younger daughter, Ahana Deol, gave birth to her first child, Darren Vohra.
","2015 ജൂൺ 11 ന് ഇളയമകൾ അഹാന ഡിയോൾ തന്റെ ആദ്യ സന്തതിയായ ഡാരിയൻ വോഹ്രയ്ക്ക് ജന്മം നൽകിയതോടെ ഹേമ മാലിനി മുത്തശ്ശിയായി.
"
"On 11 June 2015, Hema Malini became grandmother when her younger daughter Ahana Deol gave birth to her first child, Darien Vohra.
","2015 ജൂൺ 11 ന് ഇളയമകൾ അഹാന ഡിയോൾ തന്റെ ആദ്യ സന്തതിയായ ഡാരിയൻ വോഹ്രയ്ക്ക് ജന്മം നൽകിയതോടെ ഹേമ മാലിനി മുത്തശ്ശിയായി.
"
"On 20 October 2017, she became grandmother for the second time when her elder daughter, Esha Deol Takhtani gave birth to a baby girl.
","2017 ഒക്ടോബർ 20 ന് മൂത്തപുത്രിയായ ഇഷാ ഡിയോൾ തക്താനി, രാധ്യ തക്താനി എന്ന പെൺകുട്ടിക്ക് ജന്മം നൽകിയപ്പോൾ അവർ രണ്ടാം തവണയും മുത്തശ്ശിയായി.
"
"On hearing of her grandmother beyond the seas, and of her aunt consecrated to God, the little one would beg to go and join them.
","സമുദ്രങ്ങളുടെ അപ്പുറം അവളുടെ മുത്തശ്ശി കേൾക്കെ, ദൈവം വേർതിരിക്കപ്പെട്ടവളായി അവളുടെ അമ്മായി എന്ന ന് കുറഞ്ഞവൻ അവരെ പോയി ചേരാൻ അപേക്ഷിക്കുന്നു തന്നെ.
"
"On the first day you should congratulate your parents, grandfathers, grandmothers and just relatives and friends of elderly people.
","ഒന്നാം ദിവസം അവളുടെ മാതാപിതാക്കൾ, മുത്തശ്ശനും ബന്ധുക്കളും സുഹൃത്തുക്കളും മാത്രം പ്രായമായ അഭിനന്ദിക്കുന്നു ഉറപ്പാക്കുക.
"
"Once upon a time my grandmother
","എന്റെ മുത്തച്ഛൻ ഒരിക്കൽ
"
"Once upon a time there was a grandmother,
","ഒരിക്കൽ ഒരിടത്ത് ഒരു മുത്തശ്ശി താമസിച്ചിരുന്നു,
"
"Once upon a time, there lived my grandmother.
","ഒരിക്കൽ ഒരിടത്ത് ഒരു മുത്തശ്ശി താമസിച്ചിരുന്നു,
"
"One day I asked my grandmother:
","ഒരു ദിവസം അവൻ മുത്തശ്ശിയോട് ചോദിച്ചു,
"
"One day he asked his grandmother for some money.
","ഒരുനാൾ അവൻ ചോദിച്ചപ്പോൾ അമ്മമ്മ കുറച്ചു പണം കൊടുത്തു.
"
"One day her grandmother became ill.
","ആയിടക്ക് ഒരു ദിവസം മുത്തശ്ശിക്ക് സുഖമില്ലാതെ ആയി.
"
"One day her grandmother fell ill.
","ആയിടക്ക് ഒരു ദിവസം മുത്തശ്ശിക്ക് സുഖമില്ലാതെ ആയി.
"
"One day your mother will be a grandmother.
","ഒരു ദിവസം താങ്കളുടെ ഭാര്യയും അമ്മായിയമ്മ ആയിതീരും.
"
"One day, Marja, his mother, and Anneli, his grandmother and Perrti's mother, brought it out and were discussing what to do with it.
","ഒരു ദിവസം, മാരജ, അമ്മ, അണ്ണേലി, മുത്തശ്ശി, പേർത്തയുടെ അമ്മ എന്നിവ പുറത്തുകൊണ്ടുവന്ന് അതിൽ എന്തുചെയ്യണമെന്ന് ചർച്ചചെയ്യുകയായിരുന്നു.
"
"One day, her grandmother died.
","ഒരു ദിവസം അവളുടെ മുത്തശ്ശി മരിച്ചു. . . .
"
"One day, my uncle went to visit my grandmother.
","ഒരു ദിവസം അമ്മായി എന്റെ വല്യമ്മയെ കാണാൻ വന്നു.
"
"One day, the grandmother became ill.
","ആയിടക്ക് ഒരു ദിവസം മുത്തശ്ശിക്ക് സുഖമില്ലാതെ ആയി.
"
"One is my great-aunt, and the other is my grandmother.
","ഒന്ന് എന്റെ പെറ്റമ്മ, മറ്റൊന്ന് എന്റെ പോറ്റമ്മയായ നെയ്യാർ.
"
"One of them was my husbands 90 year old grandmother.
","അതിൽ ഒരാൾ മുകുളിന്റെ 90 വയസ്സുള്ള മുത്തച്ഛനായിരുന്നു.
"
"One woman said her 12-year-old son was forced to have sex with his grandmother to stay alive.
","മരിക്കാതിരിക്കാൻ മുത്തശ്ശിക്കൊപ്പം ലൈംഗിക ബന്ധത്തിൽ ഏർപ്പെടാൻ 12 കാരനായ തന്റെ മകൻ നിർബന്ധിതയായെന്നാണ് ഒരു യുവതി കമ്മീഷനോട് പറഞ്ഞത്.
"
"One woman said her 12-year-old son was forced to have sex with his grandmother, in order to stay alive.
","മരിക്കാതിരിക്കാൻ മുത്തശ്ശിക്കൊപ്പം ലൈംഗിക ബന്ധത്തിൽ ഏർപ്പെടാൻ 12 കാരനായ തന്റെ മകൻ നിർബന്ധിതയായെന്നാണ് ഒരു യുവതി കമ്മീഷനോട് പറഞ്ഞത്.
"
