eng_Latn,mal_Mlym
"Kim's absence in the birthday celebration of his grandfather on April 15 sparked speculations about his health condition.
","ഏപ്രിൽ 15-ന് നടന്ന മുത്തശ്ശന്റെ പിറന്നാൾ ചടങ്ങുകളിൽ കിമ്മിന്റെ അസാന്നിധ്യമുണ്ടായതാണ് അദ്ദേഹം ഗുരുതരവാസ്ഥയിലാണെന്ന അമേരിക്കൻ നിഗമനം ശക്തിപ്പെടാൻ കാരണം.
"
"Kim's father, Kim Jong-il, and grandfather, Kim Il-sung, were also heavy smokers.
","ഇദ്ദേഹത്തിന്റെ അച്ഛൻ കിം ജോങ് ഇൽ, മുത്തച്ഛൻ കിം ഇൽ സുങ് എന്നിവരും കറതീർന്ന ഏകാധിപതികളായിരുന്നു.
"
"Kim's health came into question after he missed the April 15 celebration of his grandfather's birthday.
","ഏപ്രിൽ 15 ന് മുത്തച്ഛൻറെ ജന്മവാർഷിക ദിനത്തിൽ ചടങ്ങിൽ പങ്കെടുക്കാതിരുന്നപ്പോൾ കിം ജോങ് ഉന്നിൻറെ ആരോഗ്യത്തെക്കുറിച്ചുള്ള ഊഹാപോഹങ്ങൾ രൂക്ഷമായി.
"
"King says her mother wanted to abort her so she could continue college, but her grandfather was able to persuade her to keep her child.
","കിംഗ് പറയുന്നു, അമ്മയ്ക്ക് ഗർഭച്ഛിദ്രം നടത്താൻ ആഗ്രഹമുണ്ടായിരുന്നു, അങ്ങനെയായാൽ അവർക്ക് കോളേജ് തുടരാം, പക്ഷേ അവളുടെ മുത്തച്ഛന് കുട്ടിയെ നിലനിർത്താൻ പ്രേരിപ്പിക്കാൻ കഴിഞ്ഞു.
"
"Last night my grandfather died.
","എന്റെ മുത്തശ്ശി ഇന്നലെ രാത്രി മരിച്ചു.
"
"Last week was grandfather's birthday.
","കഴിഞ്ഞയാഴ്ച മുത്തശ്ശിയുടെ പിറന്നാളായിരുന്നു, ശതാഭിഷേകം.
"
"Later, the grandfather and grandmother died.
","പിന്നീട് മുത്തശ്ശിയും അമ്മയും മരിച്ചു.
"
"Like hundreds of thousands of Palestinians from over 500 other villages, my grandfather assumed he would be back home in a few weeks.
","500ലധികം ഗ്രാമങ്ങളിൽ നിന്നും അന്നു പുറത്താക്കപ്പെട്ട പതിനായിരക്കണക്കിനു വരുന്ന മറ്റു ഫലസ്തീനികളെ പോലെ തന്നെ, ഏതാനും ആഴ്ചകൾക്കകം തന്നെ വീട്ടിലേക്കു മടങ്ങിവരാൻ കഴിയുമെന്നാണ് എൻറെ മുത്തച്ഛനും കരുതിയത്.
"
"Losing my grandfather was very difficult for me.
","മുത്തശ്ശനെ നഷ്ടപ്പെടുന്നത് എന്നെ സംബന്ധിച്ച ഒരു വല്ലാത്ത ദുഃസ്വപ്നമായിരുന്നു.
"
"Louis is fifth in the line of succession to the British throne after his grandfather Prince Charles, his father William and his older siblings George and Charlotte.
","മുത്തച്ഛൻ ചാൾസ്, അച്ഛൻ വില്യം, സഹോദരൻ ജോർജ്, സഹോദരി ഷാർലറ്റ് എന്നിവർക്ക് ശേഷം ബ്രിട്ടൻറെ അഞ്ചാം കിരീടാവകാശിയാണ് ലൂയിസ് രാജകുമാരൻ.
"
"Lucas had come to South Africa from New Zealand's Wellington to meet his grandfather.
","ന്യൂസിലാൻഡിലെ വെല്ലിങ്ടണിൽ നിന്ന് മുത്തശ്ശനെ കാണാൻ രക്ഷിതാക്കളോടൊപ്പം ദക്ഷിണാഫ്രിക്കയിൽ എത്തിയതായിരുന്നു സ്റ്റീവ്.
"
"Ludovico's paternal grandfather Luigi Einaudi was president of Italy for 7 years, from 1948 to 1955.
","മുത്തച്ഛൻ ലൂഗി എയ്നാവുഡി 1948 മുതൽ 1955 വരെ ഇറ്റലിയുടെ പ്രസിഡന്റായിരുന്നു.
"
"Malak's grandfather, Ahmed Rafiq, migrated in the opposite direction, from Hoshiarpur in what is now India to Lahore in Pakistan.
","മലാക്കിൻറെ മുത്തച്ഛൻ അഹമ്മദ് റാഫിയാകട്ടെ വിഭജന സമയത്ത് ഇന്ത്യൻ നഗരമായ ഹോഷിയാർപൂരിൽ നിന്ന് പാകിസ്ഥാനിലെ ലാഹോറിലേക്ക് മാറേണ്ടി വന്നയാളാണ്.
"
"Mallika Sukumaran has repeatedly said in interviews that she would have wished her grandfather Sukumaran had been there to see her children's success and grandchildren's play.
","മക്കളുടെ വിജയം കാണാനും പേരക്കുട്ടികളുടെ കളിചിരികൾ കാണാനുമൊക്കെ മുത്തച്ഛൻ സുകുമാരനും കൂടിയുണ്ടായിരുന്നെങ്കിൽ എന്ന് പലപ്പോഴും ആഗ്രഹിച്ചുപാേയിട്ടുണ്ടെന്ന് മല്ലിക സുകുമാരനും നിരവധി തവണ അഭിമുഖങ്ങളിൽ പറഞ്ഞിട്ടുണ്ട്.
"
"Mama Sarah was the second wife of President Obama's grandfather.
","ബറാക് ഒബാമ സീനിയറിന്റെ പിതാവിന്റെ രണ്ടാം ഭാര്യയായിരുന്നു സാറ.
"
"Many of the images and visuals from her visits with her grandfather have stayed with her and can be seen in her art work.
","അവരുടെ മുത്തച്ഛനുമായുള്ള അവളുടെ കൂടിക്കാഴ്ചകളിൽ നിന്നും ലഭിച്ച നിരവധി ചിത്രങ്ങളും ദൃശ്യങ്ങളും അവളോടൊപ്പം നിൽക്കുകയും അവളുടെ കലാസൃഷ്ടികളെ രൂപപ്പെടുത്തുകയും ചെയ്തു.
"
"Many young boys have special relationships with their grandfathers.
","കൊച്ചുമക്കളിൽ പലർക്കും അവരുടെ മുത്തശ്ശി-മുത്തശ്ശന്മാരുമായി ആത്മ ബന്ധം ഏറെയാണ്.
"
"Maybe your grandfather's....
","ഒരു പക്ഷേ അയാൾക്ക് നിങ്ങളുടെ മുത്തച്ഛന്റെ പ്രായമ. . .
"
"Me and my grandfather were very close.
","ഞാനും മുത്തച്ഛനും വളരെ അടുപ്പത്തിൽ ആയിരുന്നു.
"
"Mehbooba also held Omar's grandfather Sheikh Abdullah responsible for the merger of Jammu and Kashmir with India in 1947.
","1947ൽ ജമ്മു കശ്മീരിനെ ഇന്ത്യയിലേക്ക് കൂട്ടിച്ചേർത്ത ഒമറിന്റെ മുത്തച്ഛൻ ഷേക്ക് അബ്ദുള്ളയെക്കുറിച്ചും മെഹബൂബ പരാമർശിച്ചു.
"
"Member of the Politburo, Arthur's grandfather, who is trying to protect him.
","പോളിറ്റ് ബ്യൂറോ അംഗം, മുത്തച്ഛൻ ആർതർ, അവനെ സംരക്ഷിക്കാൻ ശ്രമിക്കുന്ന.
"
"Mendelssohn's grandfather was a noted philosopher and mathematician.
","മെംദെല്ഷൊഹ്ന് മുത്തച്ഛൻ ഒരു പ്രശസ്തമായ തത്ത്വചിന്തകൻ, ജർമൻ അദ്ധ്യാപകനും ആയിരുന്നു.
"
"Moreover, both the name of the father and the grandfather or other relatives could be taken as a basis.
","മാത്രമല്ല, അടിസ്ഥാനം പിതാവിന്റെ പേരും മുത്തച്ഛൻ അല്ലെങ്കിൽ മറ്റ് ബന്ധുക്കളും സ്വീകരിക്കും.
"
"Moving away from Reece immediate family, there are no records of his paternal grandparents as well as his maternal grandfather and grandmother.
","റീസ് ജയിംസിന്റെ ബന്ധുക്കളെക്കുറിച്ച്ഃ റീസ് ഉടനടി കുടുംബത്തിൽ നിന്ന് മാറുന്ന അദ്ദേഹത്തിന്റെ പിതാമഹൻ മുത്തശ്ശിമാരുടെയും മുത്തച്ഛന്റെയും മുത്തശ്ശിയുടെയും രേഖകളൊന്നുമില്ല.
"
"Moving on his ancestry, there has been no information about his grandfather and grandmother.
","അദ്ദേഹത്തിന്റെ വംശപരമ്പരയിലേക്ക് നീങ്ങുമ്പോൾ മുത്തച്ഛനെയും മുത്തശ്ശിയെയും കുറിച്ച് ഒരു വിവരവും ലഭിച്ചിട്ടില്ല.
"
"Moving on to his ancestry, there has been no information about his grandfather and grandmother.
","അദ്ദേഹത്തിന്റെ വംശപരമ്പരയിലേക്ക് നീങ്ങുമ്പോൾ മുത്തച്ഛനെയും മുത്തശ്ശിയെയും കുറിച്ച് ഒരു വിവരവും ലഭിച്ചിട്ടില്ല.
"
"Moving on to his ancestry, there has been no information about his grandfather or grandmother.
","അദ്ദേഹത്തിന്റെ വംശപരമ്പരയിലേക്ക് നീങ്ങുമ്പോൾ മുത്തച്ഛനെയും മുത്തശ്ശിയെയും കുറിച്ച് ഒരു വിവരവും ലഭിച്ചിട്ടില്ല.
"
"Moving on to his extended family, there has been no information about his grandfather and grandmother.
","അദ്ദേഹത്തിന്റെ വംശപരമ്പരയിലേക്ക് നീങ്ങുമ്പോൾ മുത്തച്ഛനെയും മുത്തശ്ശിയെയും കുറിച്ച് ഒരു വിവരവും ലഭിച്ചിട്ടില്ല.
"
"Mr. Menon's grandfather K.P.S. Menon was the country's first Foreign Secretary.
","അച്ഛൻ കെ പിഎസ് മേനോൻ സീനിയർ രാജ്യത്തെ ആദ്യ വിദേശകാര്യ സെക്രട്ടറി ആയിരുന്നു.
"
