eng_Latn,kan_Knda
"The Borgias are the most infamous family of Renaissance Italy, and their history normally hinges around four key individuals: Pope Calixtus III, his nephew Pope Alexander IV, his son Cesare, and his daughter Lucrezia.
","ಬೊರ್ಗಿಯಾಸ್ ನವೋದಯ ಇಟಲಿಯ ಅತ್ಯಂತ ಕುಖ್ಯಾತ ಕುಟುಂಬವಾಗಿದೆ, ಮತ್ತು ಅವರ ಇತಿಹಾಸ ಸಾಮಾನ್ಯವಾಗಿ ನಾಲ್ಕು ಪ್ರಮುಖ ವ್ಯಕ್ತಿಗಳ ಮೇಲೆ ಅವಲಂಬಿತವಾಗಿದೆಃ ಪೋಪ್ ಕ್ಯಾಲಿಕ್ಸ್ಟಸ್ III, ಅವನ ಸೋದರಳಿಯ ಪೋಪ್ ಅಲೆಕ್ಸಾಂಡರ್ IV, ಅವನ ಮಗ ಸಿಸೇರ್ ಮತ್ತು ಮಗಳು ಲುಕ್ರಿಜಿಯ .
"
"The HC directed the Tamil Nadu government to hand over the residence to Deepa and Deepak Jayakumar, the niece and nephew of J Jayalalithaa respectively, within three weeks.
","ಸ್ವಾಧೀನ ಪಡಿಸಿಕೊಂಡಿರುವ ವೇದ ನಿಲಯಂ ನಿವಾಸವನ್ನು ಜಯಲಲಿತಾ ಅವರ ಸೋದರ ಸೊಸೆ ದೀಪಾ ಮತ್ತು ಸೋದರಳಿಯ ದೀಪಕ್ ಜಯರಾಮ್ ಅವರಿಗೆ ಮೂರು ವಾರಗಳ ಒಳಗೆ ಹಸ್ತಾಂತರಿಸಬೇಕು ಎಂದು ಸರ್ಕಾರಕ್ಕೆ ನ್ಯಾಯಾಲಯ ಸೂಚನೆ ನೀಡಿದೆ.
"
"The Intelligence Bureau files declassified recently had said Bose's close relatives, including his two nephews, Sisir Kumar Bose and Amiya Nath Bose, sons of his brother Sarat Chandra Bose, were spied upon for 20 years between 1948 and 1968.
","ಬೋಸ್ ಅವರ ಅಣ್ಣ ಶರತ್ಚಂದ್ರ ಬೋಸ್ ಮಕ್ಕಳಾದ ಶಿಶಿರ್ ಕುಮಾರ್ ಹಾಗೂ ಅಮಿಯಾನಾಥ್ ಬೋಸ್ ಸೇರಿದಂತೆ ಬೋಸ್ ಅವರ ಹತ್ತಿರದ ಸಂಬಂಧಿಗಳ ಮೇಲೆ 1948 ರಿಂದ 1968ರ ವರೆಗೆ ಗೂಢಚರ್ಯೆ ಮಾಡಲಾಗಿತ್ತು ಎಂದು ಇತ್ತೀಚೆಗೆ ಬಹಿರಂಗಗೊಂಡ ಬೇಹುಗಾರಿಕಾ ದಳದ ದಾಖಲೆಗಳಲ್ಲಿ ಹೇಳಲಾಗಿತ್ತು.
"
"The Legacy of the Academy When Plato died, in 347 B.C., after Philip II of Macedonia had begun his conquest of Greece, leadership of the Academy passed not to Aristotle , who had been a student and then teacher there for 20 years, and who expected to follow, but to Plato's nephew Speusippus.
","ಅಕಾಡೆಮಿಯ ಲೆಗಸಿಃ ಕ್ರಿ. ಪೂ. 347 ರಲ್ಲಿ ಪ್ಲೆಟೋ ಮರಣಿಸಿದಾಗ, ಮ್ಯಾಸೆಡೊನಿಯದ ಫಿಲಿಪ್ II ಗ್ರೀಸ್ನ ವಿಜಯವನ್ನು ಪ್ರಾರಂಭಿಸಿದ ನಂತರ, ಅಕಾಡೆಮಿಯ ನಾಯಕತ್ವ 20 ವರ್ಷಗಳಿಂದ ಅಲ್ಲಿ ವಿದ್ಯಾರ್ಥಿ ಮತ್ತು ನಂತರ ಶಿಕ್ಷಕರಾಗಿದ್ದ ಅರಿಸ್ಟಾಟಲ್ಗೆ ಅಂಗೀಕರಿಸಲಿಲ್ಲ, ಮತ್ತು ಯಾರು ಅನುಸರಿಸಲು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ, ಆದರೆ ಪ್ಲೇಟೋ ಅವರ ಸೋದರಳಿಯ ಸ್ಪೀಸಿಪ್ಪಸ್ಗೆ.
"
"The Nutcracker is transformed into a human prince (who looks strikingly similar to Drosselmeyer's nephew).
","ನಟ್ಕ್ರಾಕರ್ನು ಮಾನವ ರಾಜಕುಮಾರನಾಗಿ ರೂಪಾಂತರಗೊಳ್ಳುತ್ತಾನೆ (ಯಾರು ಡರೋಸೆಲ್ಮೇಯರ್ನ ಸೋದರಸಂಬಂಧಿಗೆ ಸ್ಪಷ್ಟವಾಗಿ ಹೋಲುತ್ತಾರೆ).
"
"The Pope was still a veritable hostage of Charles V, and Charles V was the loyal nephew of Henry's Queen, Catherine.
","ಪೋಪ್ ಇನ್ನೂ ಚಾರ್ಲೆಸ್ V ಯವರ ಸತ್ಯವಾದ ಹೊಣೆಯಾಗಿದ್ದರು, ಮತ್ತು ಚಾರ್ಲೆಸ್ V ಯವರು ಹೆನ್ರಿಯವರ ರಾಣಿಯಾದ ಕತೆರಿನ್ ರವರ ಪ್ರಾಮಾಣಿಕ ಸೋದರಳಿಯನಾಗಿದ್ದರು.
"
"The Pope, probably to try to protect Lucrezia's reputation, issued a public papal bull stating that the child was Cesare's by an unnamed woman, and thus Lucrezia's nephew.
","ಲ್ಯೂಕ್ರೆಜಿಯ ಖ್ಯಾತಿಯನ್ನು ರಕ್ಷಿಸಲು ಪ್ರಾಯಶಃ ಪೋಪ್ ಸಾರ್ವಜನಿಕ ಪಾಪಲ್ ಬುಲ್ ಅನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿದರು, ಈ ಮಗುವು ಸಿಸೇರ್ ಹೆಸರಿಸದ ಹೆಸರಿನಿಂದ ಮಹಿಳೆಯಾಗಿದ್ದಳು, ಮತ್ತು ಆದ್ದರಿಂದ ಲುಕ್ಜಿಯಳ ಸೋದರಳಿಯನು.
"
"The agency has sent summons to National Congress Party chief Sharad Pawar with regard to allegations against bank director Sharad Pawar's nephew and former Maharashtra deputy chief minister Ajit Pawar, and 70 former functionaries of the bank.
","ಬ್ಯಾಂಕ್ ನಿರ್ದೇಶಕ ಶರದ್ ಪವಾರ್ ಅವರ ಸೋದರಳಿಯ ಮತ್ತು ಮಹಾರಾಷ್ಟ್ರದ ಮಾಜಿ ಉಪಮುಖ್ಯಮಂತ್ರಿ ಅಜಿತ್ ಪವಾರ್ ಮತ್ತು ಬ್ಯಾಂಕಿನ 70 ಮಾಜಿ ನಿರ್ದೇಶಕರ ವಿರುದ್ಧದ ಆರೋಪಗಳಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ED ರಾಷ್ಟ್ರೀಯ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ಅ ವರಿಗೆ ಸಮನ್ಸ್ ಕಳುಹಿಸಿದೆ.
"
"The car, bearing the number plate number BLA 7169, was driven by Netaji's nephew, Sisir Kumar Bose, from Kolkata to Gomoh in January 1941.
","ಬಿಎಲ್ಎ 7169 ಸಂಖ್ಯೆಯ ಈ ಕಾರಿನಲ್ಲಿ ನೇತಾಜಿ ಅವರನ್ನು ಅವರ ಅಣ್ಣ ಶರತ್ ಚಂದ್ರ ಬೋಸ್ ಅವರ ಮಗ ಶಿಶಿರ್ ಕುಮಾರ್ ಬೋಸ್ ಅವರು 1941 ಜನವರಿಯಲ್ಲಿ ಕೋಲ್ಕತ್ತದಿಂದ ಜಾರ್ಖಂಡ್ನ ಗೋಮೊಹ್ಗೆ ಕರೆದುಕೊಂಡು ಹೋಗಿದ್ದರು.
"
"The company looked at getting into the car market (under the eye of Frank Farrer's nephew who had worked for Austin).
","ಕಂಪನಿಯು ಕಾರ್ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ತೊಡಗುವುದನ್ನು ನೋಡಿದೆ (ಆಸ್ಟಿನ್ಗೆ ಕೆಲಸ ಮಾಡಿದ ಫ್ರಾಂಕ್ ಫಾರೆರನ ಸೋದರಸಂಬಂಧಿ ಕಣ್ಣಿನ ಅಡಿಯಲ್ಲಿ).
"
"The family of Ziauddin Ali Ahmed, the late president's nephew, was not able to apply to be included in Assam's National Register of Citizenship, which is currently being updated for the first time since 1951 in a bid to detect undocumented migrants.
","ಅಕ್ರಮ ವಲಸಿಗರನ್ನು ಪತ್ತೆಹಚ್ಚುವ ಉದ್ದೇಶದಿಂದ 1971ರ ನಂತರದಲ್ಲಿ ಮೊದಲ ಬಾರಿಗೆ ಪರಿಷ್ಕರಣೆಯಾಗುತ್ತಿರುವ ರಾಷ್ಟ್ರೀಯ ಪೌರತ್ವ ನೋಂದಣಿಯಲ್ಲಿ (ಎನ್ಆರ್ಸಿ) ತಮ್ಮ ಹೆಸರುಗಳನ್ನು ಸೇರ್ಪಡೆ ಮಾಡಲು ದಿವಂಗತ ರಾಷ್ಟ್ರಪತಿಗಳ ಅಣ್ಣನ ಮಗನಾದ ಜಿಯಾವುದ್ದೀನ್ ಅಲಿ ಅಹ್ಮದ್ ಕುಟುಂಬಕ್ಕೆ ಸಾಧ್ಯವಾಗಿಲ್ಲ.
"
"The follow-up to Bilbo's grand adventure starts with The Fellowship of the Ring (1954), as we meet Frodo (Bilbo's nephew) and his friends.
","ನಾವು ಫ್ರೊಡೊ (ಬಿಲ್ಬೊ ಅವರ ಸೋದರಳಿಯ) ಮತ್ತು ಅವನ ಸ್ನೇಹಿತರನ್ನು ಭೇಟಿಯಾಗುತ್ತಿದ್ದಂತೆ, ಫೆಲೋಷಿಪ್ ಆಫ್ ದಿ ರಿಂಗ್ (1954) ನೊಂದಿಗೆ ಬಿಲ್ಬೋನ ಭವ್ಯ ಸಾಹಸವನ್ನು ಮುಂದುವರಿಸುವುದು.
"
"The future of the imperial family for coming generations rests instead on the shoulders of his nephew, 13-year-old Hisahito, who is second in line for the throne after his father, Prince Akishino.
","ಮುಂದಿನ ಪೀಳಿಗೆಗೆ ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಕುಟುಂಬದ ಭವಿಷ್ಯವು ಅವರ ಸೋದರಳಿಯ ಹಿಸಾಹಿತೊ, 13 ಅವರ ಹೆಗಲ ಮೇಲೆ ನಿಂತಿದೆ, ಅವರು ಸಿಂಹಾಸನಕ್ಕೆ ಅನುಗುಣವಾಗಿ ಎರಡನೇ ಸ್ಥಾನದಲ್ಲಿದ್ದಾರೆ, ಅವರ ತಂದೆ ಪ್ರಿನ್ಸ್ ಅಕಿಶಿನೊ ನಂತರ.
"
"The man's nephew shared the video on Twitter.
","ಈ ಮಗುವಿನ ವಿಡಿಯೋವನ್ನು ಅಪ್ಪು ತಮ್ಮ ಟ್ವಿಟರ್ನಲ್ಲಿ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.
"
"The minister's son, nephew and aides first assaulted the two men and then took them to the house of home guard Ishwar Rai.
","ಸಚಿವರ ಪುತ್ರ, ಅಳಿಯ ಹಾಗೂ ಸಹಚರರು ಮೊದಲು ಇಬ್ಬರ ಮೇಲೆ ಹಲ್ಲೆ ನಡೆಸಿ, ಅವರನ್ನು ಗೃಹರಕ್ಷಕ ಈಶ್ವರ್ ರಾಯ್ ಅವರ ಮನೆಗೆ ಕರೆದೊಯ್ದರು.
"
"The nephew of Madhya Pradesh Chief Minister Kamal Nath, Ratul Puri was arrested this morning by the Enforcement Directorate in connection with an alleged Rs.
","ಗಳ ಬ್ಯಾಂಕ್ ವಂಚನೆ ಪ್ರಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಮಧ್ಯಪ್ರದೇಶದ ಮುಖ್ಯಮಂತ್ರಿ ಕಮಲ್ ನಾಥ್ ಅವರ ಸೋದರಳಿಯ ರತುಲ್ ಪುರಿಯನ್ನು ಇಂದು ಬೆಳಿಗ್ಗೆ ಜಾರಿ ನಿರ್ದೇಶನಾಲಯ ಬಂಧಿಸಿದೆ.
"
"The nephew of a naval officer, Fletcher elected to pursue a similar career.
","ನೌಕಾ ಅಧಿಕಾರಿಯ ಸೋದರಳಿಯ, ಫ್ಲೆಚರ್ ಇದೇ ರೀತಿಯ ವೃತ್ತಿಜೀವನವನ್ನು ಮುಂದುವರಿಸಲು ನಿರ್ಧರಿಸಿದರು.
"
"The nephew of mine recently relocated, switching towns, signing up for a new college not to mention, settling into a new home and while he did not wish to move, after 3 weeks of getting in the new home of his, new neighborhood and school, he has settled in and excited about the shift.
","ನನ್ನ ಸೋದರಳಿಯ ಇತ್ತೀಚೆಗೆ ಸ್ಥಳಾಂತರಗೊಂಡು ನಗರಗಳನ್ನು ಬದಲಾಯಿಸುವುದು , ಒಂದು ಹೊಸ ಶಾಲೆಯಲ್ಲಿ ಮತ್ತು ಸಹಜವಾಗಿ ಹೊಸ ಮನೆಗೆ ನೆಲೆಸಿದರು , ಮೂರು ತಿಂಗಳುಗಳ ನಂತರ ಅವರ ಹೊಸ ಮನೆ, ಶಾಲೆ ಮತ್ತು ಹೊಸ ನೆರೆಹೊರೆಯಲ್ಲಿರುವಾಗ ಅವನು ತೆರಳಲು ಇಷ್ಟಪಡದಿದ್ದರೂ, ಅವರು ನೆಲೆಸಿದರು ಮತ್ತು ಬದಲಾವಣೆ ಬಗ್ಗೆ ಸಂತೋಷ.
"
"The nephew, Thomas J. Murray, worked at the bank associated with Tuskegee.
","ಸೋದರಳಿಯ, ಥಾಮಸ್ ಜೆ. ಮುರ್ರೆ, ಟುಸ್ಕೆಗೀಗೆ ಸಂಬಂಧಿಸಿದ ಬ್ಯಾಂಕ್ನಲ್ಲಿ ಕೆಲಸ ಮಾಡಿದರು.
"
"The nephews are all happy.
","ಮೊಮ್ಮಕ್ಕಳು ಸೊಸೆಯಂದಿರು ಎಲ್ಲರೂ ಸುಖವಾಗಿರುತ್ತಾರೆ.
"
"The new Yongle Emperor faced serious legitimacy problems due to his seizure of the throne and the possible murder of his nephew.
","ಹೊಸ ಯಾಂಗ್ಲ್ ಚಕ್ರವರ್ತಿಯು ಗಂಭೀರವಾದ ನ್ಯಾಯಸಮ್ಮತತೆಯನ್ನು ಎದುರಿಸಿದನು, ಏಕೆಂದರೆ ಸಿಂಹಾಸನವನ್ನು ಅವನ ಹಿಡಿತದಿಂದ ಮತ್ತು ಅವನ ಸೋದರಳಿಯ ಸಂಭವನೀಯ ಹತ್ಯೆ.
"
"The next generation of Borgia would be very different, and Alfons's nephews now arrived in Rome.
","ಮುಂದಿನ ಪೀಳಿಗೆಯ ಬೊರ್ಗಿಯಾ ವಿಭಿನ್ನವಾಗಿದೆ, ಮತ್ತು ಆಲ್ಫನ್ಸ್ನ ಸೋದರಳಿಯರು ರೋಮ್ನಲ್ಲಿ ಆಗಮಿಸಿದರು.
"
"The petitioner before Court is an 85-year-old COVID-19 patient whose nephew sent him an oxygen generator as a gift from the United States of America.
","ನ್ಯಾಯಾಲಯಕ್ಕೆ ಮನವಿ ಸಲ್ಲಿಸಿರುವ ಅರ್ಜಿದಾರರು 85 ವರ್ಷದ ಕೋವಿಡ್ ರೋಗಿಯಾಗಿದ್ದು ಅವರ ಸೋದರಳಿಯ ಅಮೆರಿಕದಿಂದ ಉಡುಗೊರೆಯಾಗಿ ಆಮ್ಲಜನಕ ಸಾಧನವೊಂದನ್ನು ಕಳುಹಿಸಿಕೊಟ್ಟಿದ್ದರು.
"
"The petitioner before Court was an 85-year-old COVID-19 patient whose nephew sent an oxygen generator as gift from the United States of America.
","ನ್ಯಾಯಾಲಯಕ್ಕೆ ಮನವಿ ಸಲ್ಲಿಸಿರುವ ಅರ್ಜಿದಾರರು 85 ವರ್ಷದ ಕೋವಿಡ್ ರೋಗಿಯಾಗಿದ್ದು ಅವರ ಸೋದರಳಿಯ ಅಮೆರಿಕದಿಂದ ಉಡುಗೊರೆಯಾಗಿ ಆಮ್ಲಜನಕ ಸಾಧನವೊಂದನ್ನು ಕಳುಹಿಸಿಕೊಟ್ಟಿದ್ದರು.
"
"The plea was filed by an 85-year old COVID-19 patient whose nephew had sent an oxygen concentrator as a gift from the USA.
","ನ್ಯಾಯಾಲಯಕ್ಕೆ ಮನವಿ ಸಲ್ಲಿಸಿರುವ ಅರ್ಜಿದಾರರು 85 ವರ್ಷದ ಕೋವಿಡ್ ರೋಗಿಯಾಗಿದ್ದು ಅವರ ಸೋದರಳಿಯ ಅಮೆರಿಕದಿಂದ ಉಡುಗೊರೆಯಾಗಿ ಆಮ್ಲಜನಕ ಸಾಧನವೊಂದನ್ನು ಕಳುಹಿಸಿಕೊಟ್ಟಿದ್ದರು.
"
"The political landscape of Hungary at the time was one of major rivalries, and Elizabeth appears to have supported her nephew Gabor Bathory, ruler of Transylvania and rival to Hungary.
","ಆ ಸಮಯದಲ್ಲಿ ಹಂಗೇರಿಯ ರಾಜಕೀಯ ಭೂದೃಶ್ಯವು ಪ್ರಮುಖ ಪೈಪೋಟಿಯಲ್ಲಿ ಒಂದಾಗಿತ್ತು, ಮತ್ತು ಎಲಿಜಬೆತ್ ತನ್ನ ಸೋದರಳಿಯ ಗ್ಯಾಬೊರ್ ಬ್ಯಾಥೊರಿ, ಟ್ರಾನ್ಸಿಲ್ವನಿಯ ಆಡಳಿತಗಾರ ಮತ್ತು ಹಂಗೇರಿಗೆ ಪ್ರತಿಸ್ಪರ್ಧಿಗೆ ಬೆಂಬಲವನ್ನು ತೋರುತ್ತಿತ್ತು.
"
"The reaction was negative: John had been serving as de facto regent for his father and older brother; he was an active advisor to his nephew though he had been explicitly excluded from any such formal office.
","ಈ ಪ್ರತಿಕ್ರಿಯೆಯು ನಕಾರಾತ್ಮಕವಾಗಿತ್ತುಃ ಜಾನ್ ತನ್ನ ತಂದೆ ಮತ್ತು ಹಿರಿಯ ಸಹೋದರನಿಗೆ ವಾಸ್ತವಿಕ ಪ್ರತಿನಿಧಿಯಾಗಿ ಸೇವೆ ಸಲ್ಲಿಸುತ್ತಿದ್ದರು; ಅಂತಹ ಯಾವುದೇ ಔಪಚಾರಿಕ ಕಚೇರಿಯಿಂದ ಸ್ಪಷ್ಟವಾಗಿ ಹೊರಗಿಡಲ್ಪಟ್ಟಿದ್ದರೂ ಸಹ ಅವನು ತನ್ನ ಸೋದರಳಿಯನಿಗೆ ಸಕ್ರಿಯ ಸಲಹೆಗಾರನಾಗಿದ್ದನು.
"
"The result of these disagreements was that the emperor had little love for his nephew and bristled at the thought of Franz Ferdinand's future ascension to the throne.
","ಈ ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳ ಫಲಿತಾಂಶವೆಂದರೆ, ಚಕ್ರವರ್ತಿ ತನ್ನ ಸೋದರಳಿಯನಿಗೆ ಸ್ವಲ್ಪ ಪ್ರೀತಿಯನ್ನು ಹೊಂದಿದ್ದ ಮತ್ತು ಫ್ರಾಂಜ್ ಫರ್ಡಿನ್ಯಾಂಡ್ನ ಭವಿಷ್ಯದ ಆರೋಹಣವನ್ನು ಸಿಂಹಾಸನಕ್ಕೆ ತಂದುಕೊಟ್ಟನು.
"
"The second spirit is the ghost of Christmas Present, who takes Scrooge on a tour of his nephew and Bob Cratchit's holiday.
","ಎರಡನೇ ಆತ್ಮವು ಕ್ರಿಸ್ಚಿಯನ್ ಪ್ರೆಸೆಂಟ್ನ ಪ್ರೇತವಾಗಿದ್ದು, ಅವನ ಸೋದರಳಿಯ ಮತ್ತು ಬಾಬ್ ಕ್ರಾಚಿಟ್ ರಜಾದಿನದ ಪ್ರವಾಸದಲ್ಲಿ ಸ್ಕ್ರೂಜ್ನನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ.
"
"The summary tells how the nephew of the Kiev prince was born, matured and thought about acquiring worldly wisdom and strength.
","ಕೀವ್ ರಾಜಕುಮಾರನ ಸೋದರಳಿಯು ಹುಟ್ಟಿದ, ಪರಿಪಕ್ವವಾದ ಮತ್ತು ಲೋಕೀಯ ಬುದ್ಧಿವಂತಿಕೆ ಮತ್ತು ಶಕ್ತಿಯನ್ನು ಪಡೆದುಕೊಳ್ಳುವುದರ ಬಗ್ಗೆ ಹೇಗೆ ಚಿಂತನೆ ಮಾಡಿದೆ ಎಂದು ಸಾರಾಂಶವು ಹೇಳುತ್ತದೆ.
"
"The third nephew, John, dropped out of school and returned to the South, losing touch with the other Grimkes.
","ಮೂರನೇ ಸೋದರಳಿಯ, ಜಾನ್, ಶಾಲೆಯಿಂದ ಹೊರಬಂದರು ಮತ್ತು ದಕ್ಷಿಣಕ್ಕೆ ಹಿಂದಿರುಗಿದನು, ಇನ್ನೊಬ್ಬ ಗ್ರಿಮ್ಸ್ನೊಂದಿಗೆ ಸೋತನು.
"
"The town, Canastota, New York, (which is about 15 miles (24 km) east of Syracuse, via the New York State Thruway honored former world welterweight / middleweight champion Carmen Basilio and his nephew, former world welterweight champion Billy Backus.3 Boxing..
","ನ್ಯೂಯಾರ್ಕ್ನ ಕ್ಯಾನಸ್ಟೋಟ ನಗರವು (ಇದು ನ್ಯೂಯಾರ್ಕ್ ಸ್ಟೇಟ್ ಥ್ರುವೇಯ ಮೂಲಕ ಸೈರಕ್ಯೂಸ್ನ ಸುಮಾರು 15 miles (24 km) ಪೂರ್ವಕ್ಕಿದೆ) ಮಾಜಿ ಪ್ರಪಂಚ-ವೆಲ್ಟರ್ವೈಟ್/ಮಿಡ್ಲ್ವೈಟ್ ಚಾಂಪಿಯನ್ ಕಾರ್ಮೆನ್ ಬ್ಯಾಸಿಲಿಯೊಗೆ ಮತ್ತು ಅವನ ಸೋದರಳಿಯ ಮಾಜಿ ಪ್ರಪಂಚ-ವೆಲ್ಟರ್ವೈಟ್ ಚಾಂಪಿಯನ್ ಬಿಲ್ಲಿ ಬ್ಯಾಕಸ್ಗೆ ಗೌರವ ಕಾಣಿಕೆಯನ್ನು ನೀಡಿತು.
"
"The yesteryear actor Krishnam Raju said his nephew Prabhas might get married this year.
","ಇತ್ತೀಚೆಗೆ ಪ್ರಭಾಸ್ ಅವರ ಚಿಕ್ಕಪ್ಪ ಕೃಷ್ಣಮ್ ರಾಜು, ಪ್ರಭಾಸ್ ಈ ವರ್ಷ ಮದುವೆಯಾಗಲಿದ್ದಾರೆ ಎಂದು ಮಾಧ್ಯಮದ ಸಂವಹನದಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ.
"
"Their founder was the nephew of High King Brian Boru (1002-1014).
","ಅವರ ಸ್ಥಾಪಕನು ಹೈ ಕಿಂಗ್ ಬ್ರಿಯಾನ್ ಬೋರು (1002-1014) ನ ಸೋದರಳಿಯನು.
"
"Therefore, she appointed her nephew T.T.V. Dhinakaran as the deputy general secretary of the party.
","ಹೀಗಾಗಿ ತಮ್ಮ ಸೋದರಳಿಯ ಟಿ. ಟಿ. ವಿ. ದಿನಕರನ್ ಅವರನ್ನು ಪಕ್ಷದ ಉಪಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿಯಾಗಿ ಮಾಡಿದ್ದ ನೇಮಕವೂ ರದ್ದಾಗಿದೆ.
"
"These children are not necessarily your biological offspring but could be grandchildren, nieces or nephews, an adopted child, or even a neighbor's child for whom you've taken on a maternal role.
","ಈ ಮಕ್ಕಳು ನಿಮ್ಮ ಜೈವಿಕ ಸಂತತಿಯ ಅಗತ್ಯವಿರುವುದಿಲ್ಲ, ಆದರೆ ಮೊಮ್ಮಕ್ಕಳು, ಸೋದರಸಂಬಂಧಿಗಳು ಅಥವಾ ಸೋದರಳಿಯರು, ದತ್ತು ಪಡೆದ ಮಗು, ಅಥವಾ ನೀವು ತಾಯಿಯ ಪಾತ್ರವನ್ನು ವಹಿಸಿದ್ದ ನೆರೆಮನೆಯವರ ಮಗು ಕೂಡ ಆಗಿರಬಹುದು.
"
"These children do not necessarily mean biological offspring but they can be your grandchildren, nieces or nephews, an adopted child, or even a neighbour's child for whom you play the role of a parent.
","ಈ ಮಕ್ಕಳು ನಿಮ್ಮ ಜೈವಿಕ ಸಂತತಿಯ ಅಗತ್ಯವಿರುವುದಿಲ್ಲ, ಆದರೆ ಮೊಮ್ಮಕ್ಕಳು, ಸೋದರಸಂಬಂಧಿಗಳು ಅಥವಾ ಸೋದರಳಿಯರು, ದತ್ತು ಪಡೆದ ಮಗು, ಅಥವಾ ನೀವು ತಾಯಿಯ ಪಾತ್ರವನ್ನು ವಹಿಸಿದ್ದ ನೆರೆಮನೆಯವರ ಮಗು ಕೂಡ ಆಗಿರಬಹುದು.
"
