eng_Latn,ben_Beng
"The Second daughter is named after the paternal grandmother (father's mother)
","দ্বিতীয় প্রাচীনতম কন্যা মায়ের নাতি (মায়ের মা) এর পরে নামকরণ করা হয়।
"
"The baby was taken by her grandmother to Children's Hospital.
","শিশুটিকে হাসপাতালে নিয়ে আসে তার দাদা-দাদি।
"
"The boy had been lived with his grandmother.
","শিশুটি তার দাদা-দাদির কাছে থাকতো।
"
"The car belonged to the grandmother of the children and had the engine running when the incident took place outside the ER at Atrium Medical Center in the state of Ohio.
","গাড়িটি বাচ্চাদের দাদীর অন্তর্গত এবং ইঞ্জিনটি চালিত হয়েছিল যখন ওহিও রাজ্যের অ্যাটিরিয়াম মেডিকেল সেন্টারে ইআর এর বাইরে এ ঘটনা ঘটেছিল।
"
"The child died at the scene and the grandmother was seriously injured.
","এই দূর্ঘটনায় শিশুটি ঘটনাস্থলে মারা যায় এবং তার নানী গুরুতর আহত হন।
"
"The child is now in her grandmother's custody.
","শিশুটি এখন তার নানা-নানীর আশ্রয়ে আছে।
"
"The child is now in the care of a grandmother.
","শিশুটি এখন নানা-নানীর আশ্রয়ে রয়েছে।
"
"The child is now in the care of her grandmother.
","শিশুটি এখন তার নানা-নানীর আশ্রয়ে আছে।
"
"The child is now in the custody of the her grandmother.
","শিশুটি এখন তার নানা-নানীর আশ্রয়ে আছে।
"
"The child is now in the grandmother's custody.
","শিশুটি এখন তার নানা-নানীর আশ্রয়ে আছে।
"
"The child lived with mother and grandmother in a place called Re-Union.
","বাচ্চাটি থাকতো তার মা ও নানীর সাথে, রিইউনিয়ন নামের একটি জায়গায়।
"
"The child plays with the grandmother.
","বাচ্চাটা দাদীর সাথে খেলা করছে।
"
"The child's grandmother has been arrested.
","এ ঘটনায় শিশুটির দাদিকে গ্রেফতার করা হয়েছে।
"
"The children have two great grandmothers.
","সঙ্গে শিশু দুই নাতি-নাতনি।
"
"The children lived at the home with their father and grandmother.
","আর শিশু তার দাদি ও চাচার সঙ্গে বাড়িতে বসবাস করত।
"
"The couple hid a 66-year-old grandmother from India inside their Mount Waverley home, paying her just $3 a day to be at their beck and call 24/7.
","শোনা গিয়েছিল যে তারা ভারত থেকে 66 year বছর বয়সী নানীকে তাদের মাউন্ট ওয়েভারলি বাড়িতে রেখেছিল, ২৪/3 এর প্রয়োজনে টেন্ডার করার জন্য তাকে প্রতিদিন মাত্র $ ডলার দেয়।
"
"The disease had already struck her mother, sister and grandmother.
","এরপর এই রোগে আক্রান্ত হলো তার মা, বোন এবং দাদী।
"
"The door to grandmother's house was open.
","দাদুর বাড়ির দরজা খোলাই ছিল।
"
"The door to his grandmother's room was open.
","দরজা খুলে ছুটে গেল দাদীর কামরায়।
"
"The fact is, I loved my grandmother.
","আসল কথা এই, দাদাকে আমি ভালোবাসতাম।
"
"The family court in London was told this week that the family's wish for the girl to be placed in the temporary care of her grandmother had been under consideration for a number of months.
","চলতি সপ্তাহে লন্ডনের একটি পারিবারিক আদালতে বলা হয়, পরিবারের ইচ্ছায় শিশুটিকে সাময়িকভাবে তার দাদির হেফাজতে রাখার বিষয়টিকে কয়েক মাস ধরে বিবেচনা করা হচ্ছিল।
"
