eng_Latn,ben_Beng
"The girl was raped allegedly by her uncle for several months.
","মেয়েটি অভিযোগ করেছিল, তাকে তার চাচা কয়েক মাস ধরে ধর্ষণ করেছে।
"
"The girl was repeatedly raped by her uncle over seven months.
","গত সাত মাস ধরে এক চাচার হাতে একাধিকবার ধর্ষণের শিকার হয় মেয়েটি।
"
"The girl's father and uncle have been arrested.
","এ ঘটনায় ওই শিশুর চাচা ও চাচিকে গ্রেপ্তার করেছে পুলিশ।
"
"The girl's parents and uncle were arrested.
","এ ঘটনায় ওই শিশুর চাচা ও চাচিকে গ্রেপ্তার করেছে পুলিশ।
"
"The girl's uncle said he had asked the family to move from Unnao to Delhi.
","নিগৃহীতার কাকা জানিয়েছেন, তিনি ওই পরিবারকে উন্নাও থেকে দিল্লিতে চলে যাওয়ার জন্য বলেছিলেন।
"
"The girl's uncle talked to me.
","মেয়ের চাচা আমার সঙ্গে কথা বলেছেন।
"
"The girl, a student of class five, was raped by her uncle
","৫ম শ্রেণির ছাত্রীকে ধর্ষণ করলো চাচাতো ভাই
"
"The idiosyncratic Tommy Singh (Shahid) is a rock sensation who has been raised by his uncle (played by Satish Kaushik).
","আইডিসিঙ্ক্র্যাটিক টমি সিং (শহীদ) হলেন এক শৈলপ্রবণতা যাকে তার চাচা (সতীশ কৌশিক অভিনয় করেছেন) উত্থাপন করেছেন।
"
"The influence of uncle tom's cabin
","চাচা টম এর কেবিন এর প্রভাব
"
"The king and his uncles arrived
","সৈন্যরা এসে চাচা আর তার
"
"The little uncle was aggrieved.
","ছোট চাচা বিরক্ত হন।
"
"The most important thing for me now, was to start looking for my uncle's house.
","এখন আমার জন্য সবচেয়ে গুরুত্বপূর্ণ বিষয় হল আমার চাচার বাড়ি খোঁজা শুরু করা।
"
"The mother's uncle died
","মাতৃক চাচীর মৃত
"
"The my uncle...
","আমার চাচাতো ভাই...
"
"The next morning he met his uncle.
","পরদিন সকালে দেখা হলো আমার চাচার সাথে।
"
"The one you are talking about is my uncle.
","আপনি যাঁর কথা বলছেন, তিনি আমার নানা।
"
"The other congratulated only Viral that he was going to become an uncle.
","অন্যটি কেবল ভাইরালকে অভিনন্দন জানিয়েছে যে সে চাচা হতে চলেছে।
"
"The picture was taken at my uncle's wedding.
","চাচাতো বোনের বিয়ের সময় তোলা ছবিটি।
"
"The police have taken the girl's father and uncle into custody and are interrogating them.
","পুলিশ এই ঘটনায় এখনও পর্যন্ত কনের বাবা ও কাকাকে হেফাজতে নিয়েছে এবং তাঁদের জিজ্ঞাসাবাদ করা হচ্ছে।
"
"The same goes for the uncle.
","চাচার ক্ষেত্রেও একই কথা।
"
"The same happened with my uncle too.
","আমার আপন চাচার সাথে একই ঘটনা ঘটেছিলো।
"
"The same thing happened to my uncle.
","আমার আপন চাচার সাথে একই ঘটনা ঘটেছিলো।
"
"The same thing happened with my uncle.
","আমার আপন চাচার সাথে একই ঘটনা ঘটেছিলো।
"
"The star made his acting debut as a child artist when he was merely 8 years old, in his uncle Nasir Hussain's film 'Yaadon Ki Baaraat'.
","১৯৭৩ সালে মাত্র ৮ বছর বয়সে চাচা নাসির হোসেনের চলচ্চিত্র 'ইয়াদো কা বারাত'-এ শিশুশিল্পী হিসেবে অভিষেক ঘটে।
"
