eng_Latn,ben_Beng
"Prince Harry returns to Britain to attend his grandfather's funeral
","দাদার অন্ত্যেষ্টিক্রিয়ায় যোগ দিতে ব্রিটেনে এসেছেন প্রিন্স হ্যারি
"
"Prince Harry will be at his grandfather' Prince Philip's funeral.
","দাদা প্রিন্স ফিলিপের শেষকৃত্যে যোগ দেবেন 'ডিউক অব সাসেক্স' প্রিন্স হ্যারি।
"
"Prince Harry will fly back from the US to attend his grandfather's funeral.
","দাদার শেষকৃত্য অনুষ্ঠানে অংশ নিতে যুক্তরাষ্ট্র থেকে এসেছেন প্রিন্স হ্যারি।
"
"Princess Reema's grandfather, Prince Sultan bin Abdulaziz, served as the Saudi defense minister and was the Kingdom's Crown Prince until his death in 2011.
","প্রিন্সেস রিমার দাদা প্রিন্স সুলতান বিন আব্দুল আজিজ দেশটির প্রতিরক্ষা মন্ত্রণালয়ের দায়িত্বে ছিলেন এবং ২০১১ সালে মৃত্যুর আগ পর্যন্ত তিনি ক্রাউন প্রিন্স ছিলেন।
"
"Puzzled he looked at his grandfather.
","সৌজন্য অবাক হয়ে তাকালো তার দাদাইয়ের দিকে।
"
"Q. What were the names of his father and grandfather?
","প্রশ্নঃ- তিনির পিতা ও মাতা এবং দাদার নাম কি?
"
"Q: I received a gift of $5,000 from my grandfather.
","উত্তর: দাদীমার কাছ থেকে ২০ হাজার ডলার ধার নিয়েছিলাম।
"
"Q: What is the name of his grandfather, grandfather and father and mother?
","প্রশ্নঃ- তিনির পিতা ও মাতা এবং দাদার নাম কি?
"
"Question 2: What was the name of his grandfather?
","Question - 2: 'দাদা ভাই'র আসল নাম কি?
"
"Question: When you came to know about the liberation war of 1971 from your grandfather or grandfather living in your family, when the war started, the Mujibnagar government formed on the initiative of Awami League played an important role in conducting the war.
","তোমার পরিবারে বসবাসরত ষাটোর্ধ্ব তোমার দাদা বা নানার কাছে তুমি 1971 সালে মুক্তিযুদ্ধ সম্পর্কে জানতে পারলে যে যুদ্ধ শুরু হলে আওয়ামী লীগের উদ্যোগে গঠিত মুজিবনগর সরকার যুদ্ধ পরিচালনা গুরুত্বপূর্ণ ভূমিকা পালন রাখে।
"
"Rahul Gandhi's father, grandmother and excellent grandfather have all been prime ministers of India.
","রাহুল গান্ধীর পিতা, দাদী এবং দাদীর পিতা - সকলেই ভারতের প্রধানমন্ত্রী হিসাবে দায়িত্ব পালন করেছেন।
"
"Ramakrishna Paramahamsa came to this temple in 1855 as an associate of his grandfather Ramkumar, the chief priest, and after Ramkumar's death he succeeded his grandfather.
","রামকৃষ্ণ পরমহংস ১৮৫৫ সালে এই মন্দিরে আসেন তার দাদা প্রধান পুরোহত রামকুমারের সহযোগীরূপে এবং রামকুমারের মৃত্যুর পর তিনি দাদার স্থলাভিষিক্ত হন
"
"Ranbir's favourite movies are his grandfather Raj Kapoor's Shree 420, Life is Beautiful and 3 Idiots.
","১৮. রণবীরের আরও দুটি প্রিয় ছবি হলো রাজ কাপুরের 'শ্রী ৪২০', 'লাইফ ইজ বিউটিফুল' ও 'থ্রি ইডিয়টস'।
"
"Recently, her grandfather had died.
","সম্প্রতি তার নানি মারা যায়।
"
"Relationship between grandfather and the mother's brother.
","দু'জনের মধ্যে সম্পর্কটা দাদা আর ভাইয়ের।
"
