eng_Latn,ory_Orya
"All the children have capacities, potential and skills.
","ପ୍ରତି ଶିଶୁର ନିଆରା ପ୍ରତିଭା, ଦକ୍ଷତା ଓ କୁଶଳତା ରହିଛି ।
"
"All the children must be in school.
","ସମସ୍ତ ଶିଶୁଙ୍କୁ ବିଦ୍ୟାଳୟରେ ରଖିବା ।
"
"All the children stayed in the School Hostel.
","ସମସ୍ତ ଛାତ୍ର ସ୍କୁଲ ପରିସରରେ ଥିବା ହଷ୍ଟେଲ୍ରେ ରହୁଥିଲେ ।
"
"All the children were under 10 years of age.
","ଉଦ୍ଧାର ହୋଇଥିବା ସମସ୍ତଙ୍କ ଶିଶୁଙ୍କ ବୟସ ୧୦ବର୍ଷ ଭିତରେ ଥିଲା।
"
"All the children were under 11.
","ସମସ୍ତ ମୃତ ସନ୍ତାନଙ୍କ ବୟସ ୧୧ ବର୍ଷରୁ କମ ।
"
"All the children were under eleven years old.
","ସମସ୍ତ ମୃତ ସନ୍ତାନଙ୍କ ବୟସ ୧୧ ବର୍ଷରୁ କମ ।
"
"All the neighbourhood children were afraid to go near his house.
","ପାଖ ପଡ଼ୋଶୀ ତାଙ୍କ ଘର ନିକଟକୁ ଯିବାକୁ ଭୟ କଲେ ।
"
"All the parents in the world love their children.
","ବନ୍ଧୁଗଣ ଏହି ଦୁନିଆରେ ଥିବା ସମସ୍ତ ମା ନିଜ ଛୁଆ ମାନଙ୍କୁ ସବୁଠାରୁ ଅଧିକ ଭଲ ପାନ୍ତି ।
"
"All the school children here wear uniforms.
","ଏଠାରେ ସମସ୍ତ ଛାତ୍ର ୟୁନିଫର୍ମ ପିନ୍ଧି ଆସିଥାନ୍ତି।
"
"All the services are provided free of cost and so far 1019 children have undergone cardiac surgery and cured of their heart ailments.
","ସମସ୍ତ ଚିକିତ୍ସା ସେବା ମାଗଣାରେ ପ୍ରଦାନ କରାଯିବ ଏବଂ ଅଦ୍ୟାବଧି ୧୦୧୯ ଜଣ ଶିଶୁ ହୃଦରୋଗ ନିମନ୍ତେ ଅସ୍ତ୍ରୋପଚାର ହୋଇ ସେମାନଙ୍କ ହୃଦରୋଗରୁ ସୁସ୍ଥ ହୋଇଛନ୍ତି ।
"
"All the victims are children below 11 years of age.
","ସମସ୍ତ ମୃତ ସନ୍ତାନଙ୍କ ବୟସ ୧୧ ବର୍ଷରୁ କମ ।
"
"All their children are healthy.
","ଏବେ ତାଙ୍କ ସମସ୍ତ ଛୁଆ ସୁସ୍ଥ ଅଛନ୍ତି।
"
"All these were children of Benjamin.
","ଏହି ସମସ୍ତ ବ୍ୟକ୍ତିଗଣ ବିନ୍ୟାମୀନଙ୍କର ବଂଶଧର ଥିଲେ।
"
"All these were the children of Ketura.
","ଏହି ସମସ୍ତ ବ୍ୟକ୍ତିମାନେ କଟୂରାର ବଂଶଧର ଥିଲେ।
"
"All those children had died.
","ତେବେ ସେତେବେଳକୁ ସମସ୍ତ ଶିଶୁଙ୍କ ମୃତ୍ୟୁ ହୋଇସାରିଥିଲା ।
"
"All three children now stay with their mother.
","ତିନିଜଣ ସନ୍ତାନ ବର୍ତ୍ତମାନ ମାଆଙ୍କ ପାଖରେ ରହୁଛନ୍ତି।
"
"All three of his children died during their childhood.
","ତାଙ୍କର ତିନି ଭାଇଙ୍କର ମୃତ୍ୟୁ ଛୋଟ ବୟସରେ ହୋଇଯାଇଥିଲା।
"
"All three young children were home.
","ଆଉ ଘରେ ରହି ଯାଇଥିଲେ ଏହି ୩ ଜଣ ଶିଶୁ ।
"
"All your children shall be taught by the LORD, and great shall be the peace.
","ତୁମ୍ଭର ସନ୍ତାନମାନେ ସମସ୍ତେ ପରମେଶ୍ବରଙ୍କ ଦ୍ବାରା ଶିକ୍ଷିତ ହବେେ ଓ ସମାନଙ୍କେର ପରମ ଶାନ୍ତି ହବେ।
"
"All your children will be taught by the LORD; and your children's peace will be great.
","ତୁମ୍ଭର ସନ୍ତାନମାନେ ସମସ୍ତେ ପରମେଶ୍ବରଙ୍କ ଦ୍ବାରା ଶିକ୍ଷିତ ହବେେ ଓ ସମାନଙ୍କେର ପରମ ଶାନ୍ତି ହବେ।
"
"All your children will be taught by the Lord, and great shall be their peace.
","ତୁମ୍ଭର ସନ୍ତାନମାନେ ସମସ୍ତେ ପରମେଶ୍ବରଙ୍କ ଦ୍ବାରା ଶିକ୍ଷିତ ହବେେ ଓ ସମାନଙ୍କେର ପରମ ଶାନ୍ତି ହବେ।
"
"All your children will be taught by the lord, and great will be their peace.
","ତୁମ୍ଭର ସନ୍ତାନମାନେ ସମସ୍ତେ ପରମେଶ୍ବରଙ୍କ ଦ୍ବାରା ଶିକ୍ଷିତ ହବେେ ଓ ସମାନଙ୍କେର ପରମ ଶାନ୍ତି ହବେ।
"
"All-round development of children
","ଶିଶୁର ସର୍ବାଙ୍ଗୀନ ବିକାଶ କରାଇବା
"
"All-round development of women and children
","ମହିଳା ଓ ଶିଶୁ ମାନଙ୍କର ସାମଗ୍ରିକ ବିକାଶ ।
"
"Allow children to express their feelings.
","ନିଜର ଭାବନା ପ୍ରକାଶ କରିବାକୁ ଶିଶୁଙ୍କୁ ଶିକ୍ଷା ଦିଅନ୍ତୁ ।
"
"Almost 200,000 people are in need of urgent help, the United Nations says, among them thousands of children.
","ଦୁଇ ଲକ୍ଷ ଲୋକଙ୍କ ପାଇଁ ଜରୁରୀ ସହାୟତାର ଆବଶ୍ୟକତା ଥିବାବେଳେ ସେମାନଙ୍କ ମଧ୍ୟରେ ହଜାର ହଜାର ଶିଶୁ ରହିଛନ୍ତି ବୋଲି ଜାତିସଂଘ ମାନବାଧିକାର କାର୍ଯ୍ୟାଳୟ ପକ୍ଷରୁ କୁହାଯାଇଛି ।
"
"Almost a quarter of them are children.
","ଏଥିରୁ ଏକ ଚତୁର୍ଥାଂଶ ହେଉଛନ୍ତି ଛୋଟ ଶିଶୁ।
"
"Almost all children attended school.
","ପ୍ରାୟ ସଭିଏଁ ସ୍କୁଲ ଆସିଥିଲେ ।
"
"Almost all children love to eat it.
","ଏହାକୁ ଖାଇବା ପାଇଁ ପ୍ରାୟ ସମସ୍ତେ ଭଲ ପାଆନ୍ତି।
"
"Almost all the children went to school.
","ପ୍ରାୟ ସଭିଏଁ ସ୍କୁଲ ଆସିଥିଲେ ।
"
"Almost half of the deaths are children under five years.
","ମୃତ ଶିଶୁଙ୍କ ମଧ୍ୟରେ ଅôଧିକାଂଶ ଶିଶୁ ୫ ବର୍ଷରୁ କମ ।
"
"Almost one quarter of those are children.
","ଏଥିରୁ ଏକ ଚତୁର୍ଥାଂଶ ହେଉଛନ୍ତି ଛୋଟ ଶିଶୁ।
"
"Also take care of my children.
","ନିଜ ଛୁଆ ମାନଙ୍କର ଧ୍ୟାନ ମଧ୍ୟ ରଖିବେ।
"
"Also take care of your children.
","ନିଜ ଛୁଆ ମାନଙ୍କର ଧ୍ୟାନ ମଧ୍ୟ ରଖିବେ।
"
"Also, distinctly bring are provided to the children attending the school.
","ଏହାସହ ଯେଉଁ ଦେହଜୀବୀଙ୍କ ଶିଶୁମାନେ ସ୍କୁଲ ଯାଉଛନ୍ତି ସେମାନଙ୍କ ପାଇଁ ସ୍ୱତନ୍ତ୍ର ବ୍ୟବସ୍ଥା ହୋଇଛି ।
"
"Also, it is safe for children and aged people.
","ଏହା ଶିଶୁ ଏବଂ ବୃଦ୍ଧମାନଙ୍କ ପାଇଁ ମଧ୍ୟ ନିରାପଦ ଅଟେ।
"
"Although God's rest on the seventh day (Genesis 2:3) did foreshadow a future Sabbath law, there is no Biblical record of the Sabbath before the children of Israel left the land of Egypt.
","ଯଦିଓ ସପ୍ତମ ଦିନରେ ଈଶ୍ବରଙ୍କ ବିଶ୍ରାମ (ଆଦି ୨ଃ୩) ଏକ ଭବିଷ୍ୟତ ବିଶ୍ରାମବାରର ବ୍ୟବସ୍ଥାର ପୂର୍ବ ସୂଚନା, ତଥାପି ଇଶ୍ରାୟେଲ ସନ୍ତାନମାନେ ମିଶର ଦେଶ ଛାଡ଼ିବା ପୂର୍ବରୁ ବିଶ୍ରାମବାର ବିଷୟରେ ଲେଖାଯାଇନାହିଁ ।
"
"Although God's rest on the seventh day (Genesis 2:3) did foreshadow a future Sabbath law, there is no biblical record of the Sabbath before the children of Israel left the land of Egypt.
","ଯଦିଓ ସପ୍ତମ ଦିନରେ ଈଶ୍ବରଙ୍କ ବିଶ୍ରାମ (ଆଦି ୨ଃ୩) ଏକ ଭବିଷ୍ୟତ ବିଶ୍ରାମବାରର ବ୍ୟବସ୍ଥାର ପୂର୍ବ ସୂଚନା, ତଥାପି ଇଶ୍ରାୟେଲ ସନ୍ତାନମାନେ ମିଶର ଦେଶ ଛାଡ଼ିବା ପୂର୍ବରୁ ବିଶ୍ରାମବାର ବିଷୟରେ ଲେଖାଯାଇନାହିଁ ।
"
"Although married for many years, they had not been blessed with children.
","ବିବାହକୁ ବହୁ ବର୍ଷ ବିତି ଯାଇଥିଲେ ମଧ୍ୟ ସେମାନେ ସନ୍ତାନ ସୁଖରୁ ବଂଚିତ ।
"
"Although married for some time, he did not have children.
","ବିବାହର କେତେଦିନ ଅତିବାହିତ ହୋଇଥିଲେ ମଧ୍ୟ ତାଙ୍କର କୌଣସି ସନ୍ତାନ ସନ୍ତତି ନଥିଲେ ।
"
"Although meningitis can strike anyone at any age, it's particularly common in babies, young children, teenagers and young adults.
","ଯଦିଓ ମେନିଙ୍ଗୋକୋକାଲ୍ ରୋଗ ଯେକୌଣସି ବୟସର ବ୍ୟକ୍ତିଙ୍କୁ ହୋଇପାରେ, ଏହା ପ୍ରାୟତଃ ପାଞ୍ଚ ବର୍ଷରୁ ସାନ ଶିଶୁ, ଦୁର୍ବଳ ପ୍ରତିରୋଧକ ଶକ୍ତି ଥିବା ବ୍ୟକ୍ତି, କିଶୋର ଓ ଯୁବକଙ୍କ ମଧ୍ୟରେ ଦେଖାଯାଇଥାଏ ।
"
"Although meningococcal disease can infect anyone of any age, it has often been observed in children under five years of age, immunocompromised individuals, adolescents and young adults.
","ଯଦିଓ ମେନିଙ୍ଗୋକୋକାଲ୍ ରୋଗ ଯେକୌଣସି ବୟସର ବ୍ୟକ୍ତିଙ୍କୁ ହୋଇପାରେ, ଏହା ପ୍ରାୟତଃ ପାଞ୍ଚ ବର୍ଷରୁ ସାନ ଶିଶୁ, ଦୁର୍ବଳ ପ୍ରତିରୋଧକ ଶକ୍ତି ଥିବା ବ୍ୟକ୍ତି, କିଶୋର ଓ ଯୁବକଙ୍କ ମଧ୍ୟରେ ଦେଖାଯାଇଥାଏ ।
"
"Although the meningococcal disease can affect anyone of any age, it can be mostly observed in children under five years of age, immunocompromised individuals, adolescents, and young adults.
","ଯଦିଓ ମେନିଙ୍ଗୋକୋକାଲ୍ ରୋଗ ଯେକୌଣସି ବୟସର ବ୍ୟକ୍ତିଙ୍କୁ ହୋଇପାରେ, ଏହା ପ୍ରାୟତଃ ପାଞ୍ଚ ବର୍ଷରୁ ସାନ ଶିଶୁ, ଦୁର୍ବଳ ପ୍ରତିରୋଧକ ଶକ୍ତି ଥିବା ବ୍ୟକ୍ତି, କିଶୋର ଓ ଯୁବକଙ୍କ ମଧ୍ୟରେ ଦେଖାଯାଇଥାଏ ।
"
"Always remember the children.
","ମନେ ରଖିଥିବ ସଦା ଆହେ ଶିଶୁଗଣ ।
"
"Am now focusing exclusively on mothers and children.
","ଏବେ ଉଭୟ ମା' ଓ ଶିଶୁ ଉପରେ ବିଶେଷ ଧ୍ୟାନ ଦିଆଯାଉଛି ।
"
"Ama is married and has 5 children.
","ଆମେସ୍ ବିବାହିତ ଓ ତାଙ୍କର ୫ଜଣ ସନ୍ତାନ ସନ୍ତତି ଅଛନ୍ତି।
"
"Amendments are also proposed to protect children from sexual offences in times of natural calamities.
","ପ୍ରାକୃତିକ ବିପର୍ଯ୍ୟୟ ବେଳେ ଶିଶୁଙ୍କୁ ଯୌନ ନିର୍ଯ୍ୟାତନାରୁ ରକ୍ଷା ନେଇ ମଧ୍ୟ ବ୍ୟବସ୍ଥା କରାଯାଇଛି ।
"
"Among the 217 passengers were 17 children.
","ଏଥିରେ ୨ ଶିଶୁ ସମେତ ୧୭ଜଣ ଯାତ୍ରୀ ଥିଲେ।
"
"Among the bodies recovered were those of three children, aged eight, seven and four, who were found holding on to each other, officials said.
","ଉଦ୍ଧାର ସମୟରେ ମିଳିଥିବା ମୃତଦେହ ମଧ୍ୟରେ ୮, ୭ ଓ ୪ ବର୍ଷର ତିନିଜଣ ଶିଶୁ ଅଛନ୍ତି, ଯେଉଁମାନେ ପରସ୍ପରକୁ କୁଣ୍ଢେଇ ଧରିଥିବା ଦେଖିବାକୁ ମିଳିଥିଲା।
"
"Among the casualties are 10 women and three children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୧୦ଜଣ ମହିଳା ଓ ୩ଜଣ ଶିଶୁ ଅଛନ୍ତି ।
"
"Among the children who have been traced, missing complaints of only 41 were registered.
","ମିଳିଥିବା ଶିଶୁମାନଙ୍କ ମଧ୍ୟରେ ମାତ୍ର ୪୧ ଜଣଙ୍କ ନାମରେ ନିଖୋଜ ଅଭିଯୋଗ ଦାୟର ହୋଇଥିଲା।
"
"Among the dead are 10 children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୧୦ ଜଣ ଛୁଆ ରହିଛନ୍ତି ।
"
"Among the dead are 18 children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୧୮ ଜଣ ଶିଶୁ ରହିଥିଲେ।
"
"Among the dead are 8 children and 2 women.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୮ ଜଣ ଶିଶୁ ଓ ୨ ଜଣ ମହିଳା ଅଛନ୍ତି।
"
"Among the dead are believed to be two children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ଦୁଇ ଜଣ ଶିଶୁ ରହିଥିବା ଜଣାପଡିଛି ।
"
"Among the dead are five children below 10 years.
","୫ ମୃତକଙ୍କ ମଧ୍ୟରେ ଅଛନ୍ତି ୧୦ବର୍ଷରୁ କମ ୪ଶିଶୁ ।
"
"Among the dead are six children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୬ ଜଣ କିଶୋର ଅଛନ୍ତି।
"
"Among the dead are the pilot and two children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ପାଇଲଟ ଏବଂ ୨ ଜଣ ଶିଶୁ ସାମିଲ ଅଛନ୍ତି।
"
"Among the dead there are seven children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ୭ଜଣ ଶିଶୁ ଅଛନ୍ତି।
"
"Among the dead were more than 10 children.
","ଆକ୍ରାନ୍ତଙ୍କ ମଧ୍ୟରେ ୧୦ରୁ ଅଧିକ ଶିଶୁ ଥିବା ସୂଚନା ମିଳିଛି।
"
"Among the dead, there are 9 children.
","ମୃତ ୯ଜଣଙ୍କ ମଧ୍ୟରେ ୨ଜଣ ଶିଶୁ ଅଛନ୍ତି।
"
"Among the deceased are the pilot and two children.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ପାଇଲଟ ଏବଂ ୨ ଜଣ ଶିଶୁ ସାମିଲ ଅଛନ୍ତି।
"
"Among the deceased were three children and an elderly person.
","ମୃତତଙ୍କ ମଧ୍ୟରେ ୩ ଜଣ ନବାଜାତ ଶିଶୁ ଓ ଜଣେ ବୃଦ୍ଧା ରହିଥିବା ଜଣାପଡିଛି ।
"
"Among the eight people wounded were 6 children; all of them were transported to local hospitals.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ୮ଜଣଙ୍କ ଅବସ୍ଥା ସଂକଟାପର୍ଣ୍ଣ ରହିଥିବା ବେଳେ ଆହତ ସମସ୍ତଙ୍କୁ ସ୍ଥାନୀୟ ଡାକ୍ତରଖାନାରେ ଭର୍ତ୍ତି କରାଯାଇଛି।
"
"Among the five children, two are sons and three daughters.
","ଏହି ୫ ନବଜାତ ଶିଶୁଙ୍କ ମଧ୍ୟରୁ ୨ ଟି ପୁତ୍ର ଓ ୩ ଟି କନ୍ୟା ସନ୍ତାନ ରହିଛନ୍ତି ।
"
"Among the nine dead are two children.
","ମୃତ ୯ଜଣଙ୍କ ମଧ୍ୟରେ ୨ଜଣ ଶିଶୁ ଅଛନ୍ତି।
"
"Among the passengers are 10 children.
","ଏହା ସହ ଯାତ୍ରୀମାନଙ୍କ ମଧ୍ୟରେ 10 ଜଣ ଶିଶୁ ମଧ୍ୟ ଥିଲେ।
"
"Among the passengers there were 18 men, 33 women and 4 children.
","ଯାତ୍ରୀଙ୍କ ମଧ୍ୟରେ ୧୮ ଜଣ ପୁରୁଷ, ୮ ଜଣ ମହିଳା ଓ ୩ ଜଣ ଶିଶୁଥିଲେ।
"
"Among the passengers were 18 men, 33 women and 4 children.
","ଯାତ୍ରୀଙ୍କ ମଧ୍ୟରେ ୧୮ ଜଣ ପୁରୁଷ, ୮ ଜଣ ମହିଳା ଓ ୩ ଜଣ ଶିଶୁଥିଲେ।
"
"Among the victims are many women and children who could not swim.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ମହିଳା ଓ ଶିଶୁ ଅଛନ୍ତି ଯେଉଁମାନେ ପହଁରି ନପାରିବାରୁ ପାଣିରେ ବୁଡି ଯାଇ ମୃତ୍ୟୁବରଣ କରିଛନ୍ତି।
"
"Among the victims were eight children and three women.
","ଆହତଙ୍କ ମଧ୍ୟରେ ଅଛନ୍ତି ୮ ଜଣ ମହିଳା ଓ ତିନି ଜଣ ଶିଶୁ।
"
"Among the victims were more than 10 children.
","ଆକ୍ରାନ୍ତଙ୍କ ମଧ୍ୟରେ ୧୦ରୁ ଅଧିକ ଶିଶୁ ଥିବା ସୂଚନା ମିଳିଛି।
"
"Among the victims were seven children.
","ଆହତଙ୍କ ମଧ୍ୟରୁ ୭ ଜଣ ଶିଶୁ ଶିଶୁ ଅଛନ୍ତି ।
"
"Among them are 58 children.
","ଏମାନଙ୍କ ମଧ୍ୟରେ ୮୮ ଜଣ ଶିଶୁ ଅଛନ୍ତି।
"
"Among them are a one-year-old baby and two children aged six and seven.
","ଏହି ସଂକ୍ରମିତଙ୍କ ମଧ୍ୟରେ ଜଣେ ଗୋଟିଏ ବର୍ଷର ଶିଶୁ ରହିଥିବା ବେଳେ ୭ ଓ ୮ ବର୍ଷର ଦୁଇ ଜଣ ନାବାଳିକା ମଧ୍ୟ ରହିଛନ୍ତି।
"
"Among them are also 30 children.
","ସେହିଭଳି ୩୦ ଜଣ ଶିଶୁ ମଧ୍ୟ ରହିଛନ୍ତି।
"
